postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SM27JL,SM2 7JL,SM,39.9,91.9,331,6,28,75.4,111.9,330.5,7.3,12.6,50,1,4.3,10.5,15.1,43,0,0,1,3,12,2,14,212,80,59,204,199,225,384
SM27JP,SM2 7JP,SM,107,167.9,1000,5.5,22.5,111.6,197.2,553.8,10,21.8,115,1,4,16,25.4,64.7,0,1,1,4,25,6,31,357,190,4,599,275,326,537
SM27JR,SM2 7JR,SM,55,97.6,550,5.5,20.5,82.4,113.5,404,10,14.8,75,1,6.3,13.4,16.9,49,0,1,1,4,28,3,31,349,240,102,28,374,394,586
SM27JS,SM2 7JS,SM,64.8,124.3,1000,5,29,90.3,138.3,665.5,10,16.6,115,0.5,2,13.4,18.5,75.5,0,1,1,1,22,2,24,566,285,1,1943,483,555,1349
SM27JT,SM2 7JT,SM,107,219.2,1000,3,13,104.5,244.1,697.8,20,27.4,115,1,2,16.7,30.5,75.5,0,1,0,1,13,4,17,523,180,21,683,567,512,333
SM27JU,SM2 7JU,SM,54,189.8,1000,9,,83.4,226,796.5,19.2,26.1,115,3.5,,19.1,30.7,77,0,0,2,0,8,2,10,456,265,79,,417,486,766
SM27JX,SM2 7JX,SM,107,236.1,1000,2,27,90,301.3,618.3,13.1,29.1,115,1,10.5,12.8,35.6,69.8,1,0,0,2,6,4,10,576,292,52,385,709,551,314
SM27JY,SM2 7JY,SM,107,105.1,330,7,,98.1,110.3,330,10,13.4,50,1,,12.1,14.1,50,0,0,1,0,18,1,19,422,378,0,,463,444,114
SM27JZ,SM2 7JZ,SM,67.1,131.5,550,4,18,86.3,141.6,417.8,19.5,20.1,75,1,0,16.3,21.8,49.3,0,1,0,1,20,4,24,391,329,9,21,361,389,533
SM27LF,SM2 7LF,SM,79.7,139,593,,,93.4,138.9,526.5,15,17.1,39,,,14.8,17.2,37.5,0,0,0,0,17,2,19,337,287,,,366,337,97
SM27LG,SM2 7LG,SM,93.5,220.3,1000,6,20,108.1,247,640.7,20,30.2,220,1,3,17.4,33.8,80.3,0,0,1,2,17,6,23,503,361,0,105,398,494,763
SM27LH,SM2 7LH,SM,133.5,181.5,460,,,110.2,181.5,395.5,15.5,20.4,36,,,15.2,20.4,36,0,0,0,0,6,2,8,312,361,,,258,312,476
SM27LJ,SM2 7LJ,SM,77,126.3,460,5.8,,110,144.6,395.5,19.5,16.6,36,0.6,,16.7,19.1,36,1,1,3,0,29,4,33,550,289,20,,628,580,234
SM27LL,SM2 7LL,SM,107,159.2,331,,,121,159.2,331,19.5,18.5,36,,,14.6,18.5,36,0,0,0,0,9,2,11,482,221,,,335,439,905
SM27LN,SM2 7LN,SM,89.6,142.4,593,,,93.7,142.4,418.3,19.5,20.3,39,,,17.4,20.3,37,0,0,0,0,17,3,20,639,586,,,674,607,226
SM27LP,SM2 7LP,SM,92.6,135.2,331,,,96,135.2,331,19.5,22.4,36,,,19.8,22.5,36,0,0,0,0,5,1,6,450,401,,,454,451,432
SM27LQ,SM2 7LQ,SM,54.8,57.5,107,,28,63.2,63.2,,10,11,19.53,,7,11.8,11.8,,0,0,0,1,5,0,5,622,429,,879,446,446,
SM27LR,SM2 7LR,SM,133.5,200.6,1000,4.3,21,123.8,242.5,513.7,20.5,24.4,115,0.8,6,18.9,29.3,53.3,0,3,1,1,16,7,23,651,349,63,2,879,668,188
SM27LT,SM2 7LT,SM,73.7,100.9,331,5.7,,91.8,114.6,331,19.3,16,36,1,,16.2,18.1,36,0,1,2,0,19,2,21,378,338,23,,418,428,524
SM27LU,SM2 7LU,SM,160,292.6,1000,,,107.3,292.6,557.3,30,31.2,115,,,19,31.2,48.6,0,0,0,0,10,7,17,403,195,,,386,356,313
