postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
KA15EG,KA1 5EG,KA,51,64.2,205,4,27,69.4,69.4,,10,10.4,21,1,6,11.1,11.1,,0,1,0,1,19,0,19,714,544,52,67,745,745,
KA15EH,KA1 5EH,KA,48.7,60.4,205,8,21.5,70.4,70.4,,11.9,12.7,21,1,7.5,14.3,14.3,,0,0,1,2,13,0,13,515,484,0,234,519,519,
KA15EJ,KA1 5EJ,KA,79.7,171.9,593,3,,82.7,181.3,526.5,20,20,39,1,,16.4,21.1,37.5,0,1,0,0,14,4,18,698,601,22,,653,541,152
KA15EL,KA1 5EL,KA,64.2,142.3,593,6,20,69,156.4,540.6,10,14.3,39,2,3,10.5,15.6,38.4,0,0,1,2,22,5,27,658,487,384,182,710,605,144
KA15EN,KA1 5EN,KA,67.3,72.7,107,,24,77.2,77.2,,11.7,12.7,19.53,,2,13.6,13.6,,0,0,0,1,11,0,11,1633,1297,,465,1739,1739,
KA15EP,KA1 5EP,KA,40,73.1,205,,,73,73,,8.5,10.1,21,,,10,10,,0,0,0,0,5,0,5,933,489,,,933,933,
KA15EQ,KA1 5EQ,KA,39.4,104.7,593,,22,74.1,115.8,491.3,9.8,14,75,,4.5,11.4,15.3,50,0,0,0,4,27,3,30,719,541,,520,709,698,596
KA15ER,KA1 5ER,KA,39.1,112.8,593,,28,61,137,593,9.8,12,39,,6.5,9.3,13.6,39,0,0,0,2,6,1,7,359,364,,378,352,302,0
KA15EU,KA1 5EU,KA,33.6,63.9,330,,24.5,37,73.6,330,7.7,11.8,50,,6.5,7.9,13.1,50,0,0,0,2,7,1,8,482,275,,468,518,486,260
KA15EW,KA1 5EW,KA,48.2,63.7,160,4,29,72.3,72.3,,10,11.6,30,1,6,13.1,13.1,,0,1,0,1,11,0,11,431,161,57,1143,400,400,
KA15EY,KA1 5EY,KA,34.8,42.9,205,,24,48.8,48.8,,7.4,7.7,21,,5.8,8.3,8.3,,0,0,0,4,13,0,13,414,345,,519,381,381,
KA15EZ,KA1 5EZ,KA,67.3,57.7,79.67,4,,64.5,64.5,,19.5,14.4,20,1,,16.1,16.1,,0,1,0,0,8,0,8,449,368,132,,489,489,
KA15FA,KA1 5FA,KA,52.9,32.5,54.83,3.3,,54.3,54.3,,10,6,10,0.7,,10,10,,0,3,0,0,4,0,4,173,145,141,,198,198,
KA15FE,KA1 5FE,KA,160,130.6,160,,,130.6,130.6,,30,25.6,30,,,25.6,25.6,,0,0,0,0,9,0,9,596,621,,,596,596,
KA15GA,KA1 5GA,KA,20.4,18.6,23.44,5,20.4,,,,1.2,1.6,2.85,1,1.6,,,,0,0,1,7,0,0,0,575,285,132,639,,,
KA15HA,KA1 5HA,KA,32.3,27.9,51.25,3.5,22,38.9,38.9,,6.8,5.8,9.38,2.2,4.9,7.6,7.6,,2,3,1,9,18,0,18,275,120,48,268,355,355,
KA15HB,KA1 5HB,KA,39.1,53.3,205,1,27,58.5,58.5,,9.8,10.1,21,1,6.5,10.9,10.9,,1,0,0,2,20,0,20,416,170,36,173,418,418,
KA15HD,KA1 5HD,KA,68.8,59.3,107,4.5,,67.8,67.8,,19.4,15.2,20,1,,17.4,17.4,,0,2,0,0,13,0,13,174,141,105,,172,172,
KA15HE,KA1 5HE,KA,44.4,97.4,1000,3.3,26,65.5,123.9,1000,10,16.3,115,0.7,10,13.7,20,115,1,1,1,2,15,1,16,329,193,25,82,423,417,328
KA15HH,KA1 5HH,KA,63.8,74.3,331,5,16,66,87.2,331,12.2,14,36,0.7,6,14.5,16.2,36,0,2,1,2,23,2,25,522,354,17,268,533,561,893
KA15HJ,KA1 5HJ,KA,52.3,89.7,593,4.5,,57.9,98.3,462,10,13.8,39,0.5,,12.7,15.2,37.5,0,2,0,0,18,2,20,568,331,28,,512,509,484
KA15HL,KA1 5HL,KA,26.1,23.8,43.95,2.5,19.5,40.7,40.7,,6,5.6,10.56,0.5,6,8.7,8.7,,1,1,0,2,3,0,3,237,103,84,78,445,445,
KA15HN,KA1 5HN,KA,40,81.3,593,4.8,,74.2,101.5,593,10,11.7,39,0.8,,13.3,14.6,39,0,2,3,0,18,1,19,305,183,43,,361,342,0
KA15HQ,KA1 5HQ,KA,52.7,58.7,107,6,26,72.8,72.8,,10,10.8,19.8,1,6,13.2,13.2,,0,0,1,1,6,0,6,264,150,261,42,301,301,
KA15HT,KA1 5HT,KA,69.9,57.4,107,6,21.5,66.8,66.8,,14.8,13.3,20,1,3,15.8,15.8,,0,0,1,2,13,0,13,422,130,249,67,490,490,
KA15HU,KA1 5HU,KA,74.3,86.6,331,4,,78.7,101.6,331,18,16.2,36,1,,17.3,19,36,0,2,0,0,10,1,11,370,361,220,,309,364,912
KA15HY,KA1 5HY,KA,47.4,69.2,593,4.3,27,61.1,84.2,593,10,11.2,39,1.5,8.5,11.9,13.1,39,0,3,1,2,22,1,23,308,265,30,170,343,328,0
KA15JB,KA1 5JB,KA,21.3,37.2,160,6,19.6,76.7,76.7,,3.5,6.4,30,1,4,12.3,12.3,,0,0,1,5,3,0,3,748,176,28,1120,118,118,
KA15JQ,KA1 5JQ,KA,55,66.9,160,,19.5,98.3,98.3,,10,12.4,30,,1,20,20,,0,0,0,2,3,0,3,280,314,,364,225,225,
KA15JR,KA1 5JR,KA,15.5,15,19.52,5,15.6,,,,1.2,1.1,1.27,1,1.1,,,,0,0,1,14,0,0,0,272,243,606,248,,,
KA15JS,KA1 5JS,KA,13.7,18.5,80,5,13.7,80,80,,1.2,2.8,20,0.5,1.1,20,20,,1,0,1,7,1,0,1,305,108,48,338,590,590,
KA15JU,KA1 5JU,KA,7.3,7.8,10.91,7.3,11,,,,0.7,0.8,1.16,0.7,1,,,,0,0,6,1,0,0,0,208,100,226,99,,,
KA15JX,KA1 5JX,KA,15.6,49.1,160,9,15,120,120,,1.1,9,30,1,1,25,25,,0,0,1,3,2,0,2,337,306,0,283,419,419,
KA15JY,KA1 5JY,KA,55,71.9,330,3.7,11,73.8,125,330,10,13.7,50,0.7,1,17.5,24,50,2,0,1,1,4,1,5,301,155,43,98,469,436,301
KA15JZ,KA1 5JZ,KA,78.1,73,80,,,73,73,,19.5,17.4,20,,,17.4,17.4,,0,0,0,0,5,0,5,524,537,,,524,524,
KA15LN,KA1 5LN,KA,6.7,6.9,10.95,6.3,11,,,,1.1,1,1.25,1,1,,,,0,1,5,1,0,0,0,223,89,129,789,,,
KA15LR,KA1 5LR,KA,16.5,17.5,24.15,8,18.6,,,,1.2,1.1,1.27,0,1.3,,,,0,0,1,8,0,0,0,143,130,26,157,,,
KA15LY,KA1 5LY,KA,20.5,19.3,23.29,10,19.9,,,,1.2,1.1,1.29,1,1.2,,,,0,0,1,16,0,0,0,293,213,55,308,,,
KA15ND,KA1 5ND,KA,17.3,15.9,19.05,8,17.4,,,,1.2,1.1,1.26,0,1.2,,,,0,0,1,5,0,0,0,41,31,13,47,,,
KA15PA,KA1 5PA,KA,4.6,4.9,7.76,4.9,,,,,0.9,0.9,1.2,0.9,,,,,1,5,4,0,0,0,0,258,177,258,,,,
KA15PF,KA1 5PF,KA,41.7,48.2,78.04,,25,52,52,,9.2,11.4,19.53,,7,12,12,,0,0,0,1,6,0,6,295,94,,804,210,210,
KA15PH,KA1 5PH,KA,8.5,9.2,13.04,7.5,11.3,,,,1.2,1.2,1.25,1.3,1.3,,,,0,0,4,3,0,0,0,417,234,356,497,,,
KA15PJ,KA1 5PJ,KA,14.8,16,20.1,,16,,,,1.2,1.2,1.23,,1.2,,,,0,0,0,5,0,0,0,278,346,,278,,,
KA15PN,KA1 5PN,KA,26.7,27.6,47.72,8,21.3,40.2,40.2,,4.9,5.1,8.93,0,3.9,7.6,7.6,,0,0,1,7,5,0,5,483,430,0,408,587,587,
KA15PP,KA1 5PP,KA,10.5,14.1,37.4,7.5,10.7,37,37,,1.2,1.9,5.53,1,1,6,6,,0,0,2,3,1,0,1,240,228,233,210,344,344,
KA15PR,KA1 5PR,KA,17.8,30.3,79.67,6.7,27,67,67,,5.5,7.2,20,1,10,15,15,,0,1,2,1,2,0,2,258,58,42,159,631,631,
KA15PT,KA1 5PT,KA,5.6,14.2,56.43,6,13,56,56,,1.1,2.2,10.03,0.8,1,10,10,,0,2,3,1,1,0,1,109,102,98,109,54,54,
KA15PW,KA1 5PW,KA,30,31.6,47.06,,24.8,38.6,38.6,,6.8,6.3,8.49,,5.6,6.8,6.8,,0,0,0,5,5,0,5,620,722,,475,766,766,
KA15PY,KA1 5PY,KA,25,25.6,43.15,,17.3,37.5,37.5,,6.2,5.8,8.45,,4.3,8,8,,0,0,0,3,2,0,2,317,286,,157,557,557,
KA15PZ,KA1 5PZ,KA,37.7,37.3,78.12,,22,49.4,49.4,,8.1,8.6,19.53,,5,11.6,11.6,,0,0,0,4,5,0,5,526,208,,227,765,765,
KA15QA,KA1 5QA,KA,79.2,77.6,79.91,,,77.7,77.7,,20,19.8,20,,,19.9,19.9,,0,0,0,0,7,0,7,532,340,,,532,532,
KA15QB,KA1 5QB,KA,20.8,24.2,52.46,3,21,47,47,,3.1,6.2,20,1.5,1,13,13,,1,0,1,1,2,0,2,130,29,18,26,295,295,
KA15QD,KA1 5QD,KA,48.8,44.5,79.67,,19.3,55.3,55.3,,10,10.2,19.98,,4,12.9,12.9,,0,0,0,3,7,0,7,97,56,,20,131,131,
KA15QE,KA1 5QE,KA,51,43.3,78.12,7.5,21.5,59.7,59.7,,8.1,10.9,20,5,4.5,14.3,14.3,,0,0,2,2,7,0,7,168,123,179,107,183,183,
KA15QF,KA1 5QF,KA,65.6,58.5,79.67,1,,62.4,62.4,,18.2,14.9,20,0,,15.8,15.8,,1,0,0,0,15,0,15,216,118,62,,227,227,
KA15QG,KA1 5QG,KA,39.1,43.5,80,2,23,55.6,55.6,,8.3,9,20,0,4,11,11,,1,0,0,5,12,0,12,455,262,134,349,525,525,
KA15QH,KA1 5QH,KA,28.1,37.1,79.67,,22.9,56,56,,5,7.7,20,,3.3,13.8,13.8,,0,0,0,8,6,0,6,238,163,,175,321,321,
KA15QL,KA1 5QL,KA,20,19.4,27.8,5,21.1,,,,3.2,2.8,4.3,1,3,,,,0,1,0,9,0,0,0,349,267,240,361,,,
KA15QS,KA1 5QS,KA,39.2,42.2,71.75,,21,46.2,46.2,,8.6,8.1,19.53,,3.4,9,9,,0,0,0,5,26,0,26,342,291,,213,367,367,
KA15QY,KA1 5QY,KA,77,75.5,78.12,,,75.5,75.5,,20,18.8,20,,,18.8,18.8,,0,0,0,0,6,0,6,4501,481,,,4501,4501,
