postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
LL606LT,LL60 6LT,LL,78.1,68.8,79.67,6,,73.7,73.7,,19.5,17,20,0,,18.2,18.2,,0,0,1,0,13,0,13,352,270,44,,376,376,
LL606LU,LL60 6LU,LL,79.7,69.4,79.67,,,69.4,69.4,,20,17.1,20,,,17.1,17.1,,0,0,0,0,16,0,16,497,224,,,497,497,
LL606LW,LL60 6LW,LL,3.3,28.5,80,2.3,,67.5,67.5,,0.9,6.4,20,0.7,,15,15,,1,2,0,0,2,0,2,247,50,38,,560,560,
LL606LY,LL60 6LY,LL,33.7,32.2,65.94,10,21.3,43.2,43.2,,6.9,5.8,9.87,1,4.7,7.6,7.6,,0,0,1,3,5,0,5,205,112,133,88,249,249,
LL606NB,LL60 6NB,LL,79.7,73.3,79.75,,,73.3,73.3,,19.8,17.2,20,,,17.3,17.3,,0,0,0,0,8,0,8,277,327,,,242,242,
LL606ND,LL60 6ND,LL,78.1,68.1,79.67,,,68.1,68.1,,19.3,16.1,20,,,16.1,16.1,,0,0,0,0,12,0,12,343,81,,,344,344,
LL606NJ,LL60 6NJ,LL,79.7,74.2,79.91,,,74.2,74.2,,18.9,17.9,20,,,17.9,17.9,,0,0,0,0,18,0,18,252,151,,,252,252,
LL606NN,LL60 6NN,LL,27.3,26.9,45.4,4,20,39.8,39.8,,3.3,3.9,9.91,1,2.3,6.7,6.7,,0,1,0,8,6,0,6,244,138,29,219,312,312,
LL606NP,LL60 6NP,LL,78.1,67.8,79.91,,24,69.9,69.9,,19.5,15.8,20,,12,16,16,,0,0,0,1,21,0,21,397,356,,217,405,405,
LL615AL,LL61 5AL,LL,67.9,69.7,80,,,69.7,69.7,,19.8,18.7,20,,,18.8,18.8,,0,0,0,0,12,0,12,589,452,,,589,589,
LL615AN,LL61 5AN,LL,49.7,53.9,75.77,,,53.9,53.9,,18.4,15.9,20,,,15.9,15.9,,0,0,0,0,12,0,12,414,359,,,414,414,
LL615AQ,LL61 5AQ,LL,29.1,26.8,44.51,4.7,22.2,37,37,,5,4.7,9.99,1.1,4.1,6.2,6.2,,0,5,2,22,25,0,25,265,138,57,384,218,218,
LL615AX,LL61 5AX,LL,56.7,46.9,70.06,5,18.5,59.3,59.3,,18.1,14.1,19.53,1,4.5,18.1,18.1,,0,1,0,2,8,0,8,790,908,70,225,1021,1021,
LL615EX,LL61 5EX,LL,64.7,58.2,79.67,3.5,24,64.4,64.4,,19,15.2,20,1,20,16.2,16.2,,0,2,0,1,23,0,23,272,95,6,679,277,277,
LL615EY,LL61 5EY,LL,68,56.4,75.96,6,,62,62,,19.5,15.5,19.73,0,,17.1,17.1,,0,0,1,0,9,0,9,580,461,69,,637,637,
LL615EZ,LL61 5EZ,LL,45.6,44.8,73.04,2,,53.4,53.4,,7.6,9.9,20,0,,11.8,11.8,,1,0,0,0,5,0,5,153,79,20,,179,179,
LL615FA,LL61 5FA,LL,54.8,59.8,79.74,,,59.8,59.8,,10.2,12.8,20,,,12.8,12.8,,0,0,0,0,5,0,5,742,478,,,742,742,
LL615HQ,LL61 5HQ,LL,51.9,49.4,54.83,,,49.4,49.4,,10,13.4,19.53,,,13.4,13.4,,0,0,0,0,7,0,7,435,142,,,435,435,
LL615HX,LL61 5HX,LL,55.5,53.5,60.28,,,53.4,53.4,,19,17.5,20,,,17.6,17.6,,0,0,0,0,5,0,5,266,272,,,266,266,
LL615HY,LL61 5HY,LL,67,65,70.76,,,65,65,,17.4,17.6,19.53,,,17.6,17.6,,0,0,0,0,5,0,5,754,794,,,754,754,
LL615JA,LL61 5JA,LL,46.9,42.9,60.83,,10,51,51,,10,8.3,12.02,,1,10.3,10.3,,0,0,0,1,4,0,4,240,258,,58,286,286,
LL615JB,LL61 5JB,LL,39.8,38.9,44.66,,,38.9,38.9,,9.9,9.7,12.4,,,9.7,9.7,,0,0,0,0,7,0,7,568,465,,,568,568,
LL615JD,LL61 5JD,LL,32.6,30.3,38.66,8,25,36,36,,5.2,5.2,7.61,0,5,6.2,6.2,,0,0,1,1,5,0,5,299,220,34,122,387,387,
LL615JE,LL61 5JE,LL,31.1,30.4,38.16,,26.3,34.3,34.3,,6.9,6.3,8.43,,5,7.7,7.7,,0,0,0,3,3,0,3,531,560,,667,395,395,
LL615JF,LL61 5JF,LL,32.9,31.1,76.46,4.4,22.3,46.4,46.4,,6.5,7.5,20,1.1,5.1,11.4,11.4,,1,7,4,12,28,0,28,380,218,28,508,463,463,
LL615JH,LL61 5JH,LL,27.3,37.7,75.96,2,23.3,64.3,64.3,,5.5,9.3,20,1,4.7,16.7,16.7,,0,1,0,3,3,0,3,418,617,4,490,484,484,
LL615JN,LL61 5JN,LL,74.6,58.2,80,4,,67.3,67.3,,16.8,13.5,20,1,,15.7,15.7,,0,1,0,0,6,0,6,78,60,0,,91,91,
LL615JP,LL61 5JP,LL,40,46.8,76.01,1,21,57,57,,10,12,19.98,0,6,14.6,14.6,,1,0,0,1,7,0,7,280,63,3,1185,190,190,
LL615JR,LL61 5JR,LL,38.9,37,75.54,7.1,22.4,45.3,45.3,,10,9.5,19.53,1,5.9,11.8,11.8,,0,1,8,9,48,0,48,422,253,80,113,527,527,
LL615JS,LL61 5JS,LL,66.5,60.8,80,7,,62.5,62.5,,18.5,14.9,20,1,,15.4,15.4,,0,0,1,0,32,0,32,406,234,300,,410,410,
LL615JT,LL61 5JT,LL,65.4,56.1,79.05,3,,62,62,,19.2,14.9,20,1,,16.4,16.4,,0,1,0,0,9,0,9,410,197,118,,443,443,
LL615JU,LL61 5JU,LL,70.4,65.5,79.76,,,65.5,65.5,,19.5,17.2,20,,,17.3,17.3,,0,0,0,0,15,0,15,356,70,,,356,356,
LL615JX,LL61 5JX,LL,61.8,57.8,79.67,3,,60.4,60.4,,17.9,16.1,20,1,,16.8,16.8,,0,1,0,0,21,0,21,411,315,21,,429,429,
LL615JY,LL61 5JY,LL,44.5,46.1,74.31,,28.5,47.3,47.3,,10,11.5,20,,5.5,11.9,11.9,,0,0,0,2,28,0,28,408,276,,612,394,394,
LL615JZ,LL61 5JZ,LL,62.4,59.8,77.75,,,59.8,59.8,,16.1,14.2,20,,,14.2,14.2,,0,0,0,0,17,0,17,450,389,,,450,450,
LL615LA,LL61 5LA,LL,49,44.3,80,8,20.5,57.5,57.5,,10,11.6,20,1,5,15.3,15.3,,0,0,1,4,10,0,10,523,358,34,493,532,532,
LL615LQ,LL61 5LQ,LL,56.3,51.9,68.43,,16,57.1,57.1,,16.4,14.2,20,,1,16,16,,0,0,0,1,7,0,7,184,95,,213,180,180,
LL615NJ,LL61 5NJ,LL,46.8,43.8,68.15,9,11,55,55,,12.3,11.4,20,1,1,14.8,14.8,,0,0,1,1,6,0,6,133,80,14,49,167,167,
