postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TR210PZ,TR21 0PZ,TR,76.7,67,79.67,8,,75.4,75.4,,20,17.6,20,0,,20,20,,0,0,1,0,7,0,7,83,65,99,,80,80,
TR220PL,TR22 0PL,TR,41.1,43.5,77.58,0.5,27,46.7,46.7,,7.5,8.9,20,0.5,5,9.5,9.5,,2,0,0,1,32,0,32,202,101,7,31,220,220,
TR230PR,TR23 0PR,TR,54.8,54.4,79.91,9,25.5,60.9,60.9,,10,12.9,20,9,5.3,14.4,14.4,,0,0,1,8,43,0,43,331,176,246,211,348,348,
TR240PY,TR24 0PY,TR,68,62.1,79.66,,,62.2,62.2,,20,16.6,20,,,16.7,16.7,,0,0,0,0,6,0,6,418,210,,,418,418,
TR240QE,TR24 0QE,TR,77.4,72.1,79.67,,,72.1,72.1,,20,18.5,20,,,18.6,18.6,,0,0,0,0,7,0,7,278,310,,,278,278,
TR240QG,TR24 0QG,TR,46.5,46.4,79.67,3,,53.5,53.5,,18.9,14.2,20,1,,16.3,16.3,,0,1,0,0,6,0,6,244,187,5,,284,284,
TR240QQ,TR24 0QQ,TR,11.3,19.8,75.66,6.5,12.3,57.5,57.5,,1.2,4.2,19.98,1,1.3,15,15,,0,1,3,3,2,0,2,127,64,163,134,44,44,
TR24AJ,TR2 4AJ,TR,80,83.6,160,4.5,23,120,120,,20,16.9,30,0.5,1,25,25,,0,2,0,1,6,0,6,316,199,6,731,350,350,
TR24AQ,TR2 4AQ,TR,80,179.2,1000,4.5,24,100,280,1000,20,26,115,0.5,1,22.5,41,115,1,0,1,1,4,1,5,393,491,246,17,437,449,498
TR24AX,TR2 4AX,TR,80,264,1000,,,80,264,1000,20,39,115,,,20,39,115,0,0,0,0,4,1,5,655,208,,,517,655,1208
TR24AY,TR2 4AY,TR,55,110.5,550,,20.2,97.5,135.6,440,10,18.7,75,,1,18.8,23.6,62.5,0,0,0,5,16,2,18,493,390,,359,532,531,521
TR24AZ,TR2 4AZ,TR,22.3,29.9,80,3,19.9,67.5,67.5,,1.1,4.9,20,0.7,1,15,15,,1,2,0,7,4,0,4,172,127,79,127,277,277,
TR24BA,TR2 4BA,TR,24.1,57.3,160,8.7,20.9,110,110,,1.1,10.1,30,0.7,1.1,22.2,22.2,,0,0,3,9,9,0,9,205,121,19,142,307,307,
TR24BB,TR2 4BB,TR,80,83,160,,24.5,102.5,102.5,,20,16.5,30,,1,21.7,21.7,,0,0,0,2,6,0,6,336,142,,29,382,382,
TR24BE,TR2 4BE,TR,75.5,63.8,79.67,0,21,68.9,68.9,,19.5,15.7,20,0,1,17.2,17.2,,1,0,0,2,29,0,29,267,144,0,83,279,279,
TR24BG,TR2 4BG,TR,59.6,60.8,79.67,,,60.8,60.8,,14.7,14.3,20,,,14.3,14.3,,0,0,0,0,32,0,32,299,191,,,299,299,
TR24BH,TR2 4BH,TR,76.3,86.8,330,,23.5,87.4,101.7,330,20,17.8,50,,1,19.9,21.7,50,0,0,0,4,16,1,17,299,162,,150,300,334,885
TR24BN,TR2 4BN,TR,80,105.1,330,0,21,100.6,126.1,330,20,19.2,50,0,1,20,23.3,50,1,0,0,1,8,1,9,307,234,5,0,337,340,365
TR24BQ,TR2 4BQ,TR,71.3,60,79.67,9,19,65.7,65.7,,19.8,14.2,20,0,1,15.9,15.9,,0,0,1,1,16,0,16,409,305,5,34,458,458,
TR24BS,TR2 4BS,TR,67.5,122.1,1000,4.5,17.8,106.9,206.1,1000,15,18.8,115,0.5,1,22.5,32.8,115,1,0,1,5,8,1,9,165,95,57,38,223,260,552
TR24BU,TR2 4BU,TR,70.2,57.7,78.62,,14.5,67.3,67.3,,18.2,14.6,20,,1,17.6,17.6,,0,0,0,2,9,0,9,468,226,,382,487,487,
TR24BW,TR2 4BW,TR,30.2,98.5,1000,6.5,16.8,90.3,181.6,775,5.5,15.5,115,0.5,1.2,20,30,95,0,1,1,13,13,2,15,245,157,178,136,330,333,350
TR24DH,TR2 4DH,TR,78.1,88.5,159.26,,12,96.2,96.2,,20,19.1,30.01,,1,20.9,20.9,,0,0,0,1,10,0,10,541,284,,188,577,577,
TR24DJ,TR2 4DJ,TR,73.1,65.1,79.67,,,65.2,65.2,,17,15.5,20,,,15.5,15.5,,0,0,0,0,6,0,6,658,692,,,658,658,
TR24DL,TR2 4DL,TR,76.3,66.4,78.12,,,66.4,66.4,,19.5,17,20,,,17,17,,0,0,0,0,7,0,7,236,107,,,236,236,
TR24DR,TR2 4DR,TR,59.8,66.6,155.64,,19,73.4,73.4,,12.4,14.5,29.32,,2,16.3,16.3,,0,0,0,1,7,0,7,449,215,,92,500,500,
TR24DS,TR2 4DS,TR,77.3,95.8,313.73,8,18,78.3,137.3,314,18.4,18.1,49.92,1,1,19,26.8,50,0,0,1,1,3,1,4,213,39,39,33,331,248,0
TR24DT,TR2 4DT,TR,64.3,55.9,79.66,4,12.8,70,70,,19.5,14.8,20,1,1.2,19.2,19.2,,0,1,0,6,22,0,22,697,519,0,624,717,717,
TR24DU,TR2 4DU,TR,78.1,81.8,158.88,,16.5,96.2,96.2,,19.5,17.3,30.01,,1,20.9,20.9,,0,0,0,2,9,0,9,522,240,,8,578,578,
TR24DX,TR2 4DX,TR,36.5,47.3,79.67,8,14,61.8,61.8,,10,11.1,20,1,1,15.2,15.2,,0,0,1,1,5,0,5,495,141,9,30,685,685,
TR24DY,TR2 4DY,TR,18.1,156.8,1000,10,16.8,160,580,1000,1.2,19,115,1,1.2,30,72.5,115,0,0,1,5,1,1,2,818,980,149,709,980,1014,1047
TR24DZ,TR2 4DZ,TR,90.2,179.8,550,,17.3,160,342.5,403.3,15.6,26.2,75,,1,30,51.3,58.3,0,0,0,4,1,3,4,922,528,,811,528,803,895
TR24EA,TR2 4EA,TR,16.7,12.6,20.44,4,18.3,,,,1.1,1,1.23,0.5,1.3,,,,1,0,1,3,0,0,0,274,300,106,295,,,
TR24ED,TR2 4ED,TR,47.2,45.8,80,8,13.5,80,80,,10.6,10.5,20,1,1,20,20,,0,0,1,2,3,0,3,91,66,57,101,96,96,
TR24EE,TR2 4EE,TR,19.5,66.9,550,2,16.5,85.6,137.2,550,1.1,10.8,75,0.5,1.1,17.5,23.9,75,1,1,0,10,8,1,9,350,379,28,365,372,405,669
TR24EG,TR2 4EG,TR,74,55.2,79.67,9,13.5,73.9,73.9,,19.8,13.3,20,1,1,18.6,18.6,,0,0,1,2,7,0,7,466,278,12,116,565,565,
TR24EH,TR2 4EH,TR,80,127.2,330,6.5,16,83.8,165.8,330,20,22.2,50,1,1,18.8,29.2,50,0,0,2,2,8,4,12,251,210,7,107,199,295,486
TR24EJ,TR2 4EJ,TR,45.7,42.9,59.4,,21,48.4,48.4,,9.3,9.2,20,,5.5,10.1,10.1,,0,0,0,2,8,0,8,585,658,,369,639,639,
