postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
LS197XR,LS19 7XR,LS,52.5,46,71.63,6,11,53.5,53.5,,11.8,11.7,19.01,1,1,13.9,13.9,,0,0,1,1,10,0,10,524,270,57,213,602,602,
LS197XW,LS19 7XW,LS,37.4,31.2,50.03,4.5,25.4,38.7,38.7,,6.4,5.5,10,0.8,4.4,6.8,6.8,,1,1,4,5,25,0,25,469,288,124,191,608,608,
LS197XZ,LS19 7XZ,LS,63.4,68.5,205,3,,72.1,72.1,,10,13.7,21,0,,14.4,14.4,,0,1,0,0,18,0,18,370,263,2,,390,390,
LS197YB,LS19 7YB,LS,107,201.6,593,9,11.3,146.2,286.6,462,10,17.3,39,1,0.7,14.4,24.7,37.5,0,0,1,3,5,4,9,240,93,85,288,323,188,20
LS197YF,LS19 7YF,LS,76.7,89.4,593,7,,83.3,115.1,593,10,14.5,39,0.8,,17.5,18.8,39,0,0,5,0,15,1,16,198,96,49,,247,232,0
LS197YG,LS19 7YG,LS,30.5,28,43.85,10,17.3,35.1,35.1,,6.6,5.8,10,1,3.7,7.4,7.4,,0,0,1,3,7,0,7,378,367,399,186,457,457,
LS197YH,LS19 7YH,LS,57.7,104.2,1096,4,21,89.4,112.1,713.5,10.8,13.8,49,0,5.8,13.6,14.6,42.5,0,1,0,4,53,2,55,417,239,83,86,434,424,147
LS197YJ,LS19 7YJ,LS,40,63.6,331,5,27,55,68.1,331,9.8,10.4,36,1,9,9.7,11,36,0,1,0,1,20,1,21,220,183,6,177,239,232,104
LS197YS,LS19 7YS,LS,39.1,100.2,593,6.4,11.6,125.3,187.8,396.2,5,9.5,39,0.6,0.7,12.4,18,36.5,1,3,8,13,20,6,26,332,273,213,222,353,379,465
LS197YT,LS19 7YT,LS,33.3,61.9,331,7.1,24.1,78.8,87.2,331,7.5,8.7,36,0.9,4.5,11.1,11.9,36,0,0,7,10,29,1,30,560,353,109,592,574,579,733
LS197YX,LS19 7YX,LS,37.5,49.1,205,7.3,30,62.5,62.5,,7.2,7.5,21,1,3,9.6,9.6,,0,0,4,1,14,0,14,187,105,51,482,178,178,
LS197ZB,LS19 7ZB,LS,54,51.8,56.14,,,51.8,51.8,,19.3,17.5,20,,,17.6,17.6,,0,0,0,0,5,0,5,917,863,,,917,917,
LS197ZD,LS19 7ZD,LS,40,40.3,70.72,2.5,,51,51,,10,10.5,20,0.8,,13.4,13.4,,1,3,0,0,14,0,14,426,308,22,,541,541,
LS208AB,LS20 8AB,LS,79.1,71.4,80,,,71.3,71.3,,20,19.4,20,,,19.3,19.3,,0,0,0,0,6,0,6,81,45,,,81,81,
LS208AG,LS20 8AG,LS,40,98.2,329.93,,20,79.3,129.4,330,10,17.4,50,,1,17.5,24,50,0,0,0,2,4,1,5,422,403,,25,383,496,948
LS208AH,LS20 8AH,LS,54.8,50.9,156.04,8,16.1,65.1,65.1,,16.5,12.9,29.31,1,2.8,17,17,,0,0,1,9,25,0,25,269,93,3,114,325,325,
LS208AL,LS20 8AL,LS,42.8,43.6,76.1,10,18.5,71.7,71.7,,10.4,10.5,20,1,1,20,20,,0,0,1,2,3,0,3,302,208,363,40,456,456,
LS208AR,LS20 8AR,LS,69.4,54.9,79.66,8,15.5,68.8,68.8,,16.2,12.9,20,1,1,16.8,16.8,,0,0,1,2,9,0,9,637,265,11,354,769,769,
LS208AS,LS20 8AS,LS,49.2,45.8,75.75,5,13.5,51.9,51.9,,10,11.3,20,1,1,13.2,13.2,,0,1,0,6,39,0,39,479,317,110,152,538,538,
LS208AT,LS20 8AT,LS,48.8,51.1,79.67,10,24,57.4,57.4,,10,11.2,20,1,9,12.3,12.3,,0,0,1,1,11,0,11,683,739,200,1156,683,683,
LS208AU,LS20 8AU,LS,43.6,43.4,75.67,,14,51.8,51.8,,10,10.1,20,,1,12.6,12.6,,0,0,0,4,14,0,14,449,238,,14,541,541,
LS208AX,LS20 8AX,LS,43.5,45.7,64.52,,,45.7,45.7,,9.1,8.6,15,,,8.6,8.6,,0,0,0,0,12,0,12,397,217,,,397,397,
LS208AY,LS20 8AY,LS,37.4,32.5,54.77,8,18.6,39.9,39.9,,5.9,5.5,10,1,4,6.6,6.6,,0,0,3,7,23,0,23,304,192,95,140,367,367,
LS208AZ,LS20 8AZ,LS,39.1,36.6,57.64,,16.8,40.9,40.9,,7.1,7.1,14.41,,2.6,8,8,,0,0,0,5,23,0,23,478,305,,309,494,494,
LS208BA,LS20 8BA,LS,39.1,34.6,49.6,,12,41.1,41.1,,6,4.9,7.28,,1,6,6,,0,0,0,2,7,0,7,356,292,,378,350,350,
LS208BB,LS20 8BB,LS,38.2,36,44.43,,26,38.9,38.9,,5.9,6.5,13.1,,5.5,6.9,6.9,,0,0,0,2,7,0,7,265,249,,148,299,299,
LS208BD,LS20 8BD,LS,54.8,62.7,151.63,0,15.5,69,69,,11.8,14,29.96,0,1,15.6,15.6,,1,0,0,2,25,0,25,506,496,0,411,534,534,
