postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BS308XN,BS30 8XN,BS,107,124,331,,11,116.8,132.1,331,19.5,15.6,36,,1,15.2,16.6,36,0,0,0,1,13,1,14,454,255,,66,504,482,202
BS308XU,BS30 8XU,BS,79,113.2,331,,,93.4,113.2,331,19.5,17.5,36,,,15.8,17.5,36,0,0,0,0,11,1,12,396,250,,,313,363,909
BS308XW,BS30 8XW,BS,39.9,35.6,79.67,6.5,13,53.5,53.5,,10,9.1,20,0.7,9,13.6,13.6,,0,2,4,1,11,0,11,67,40,69,42,69,69,
BS308XX,BS30 8XX,BS,73,171.4,460,,28,55.3,191.9,374,9.4,18.5,36,,6,8.5,20.3,36,0,0,0,1,4,3,7,634,362,,40,611,719,864
BS308XY,BS30 8XY,BS,39.9,41.9,79.67,6.3,15,55,55,,10,9.9,20,0.8,7,13,13,,0,2,2,1,13,0,13,98,56,73,258,78,78,
BS308XZ,BS30 8XZ,BS,107,139.5,331,,,125.8,139.5,331,10,15.6,36,,,14.1,15.5,36,0,0,0,0,14,1,15,667,378,,,678,667,515
BS308YA,BS30 8YA,BS,107,100,205,,,100,100,,10,10.9,21,,,10.8,10.8,,0,0,0,0,6,0,6,238,124,,,238,238,
BS308YB,BS30 8YB,BS,107,204.3,593,5,22,93.8,219.5,451.6,10,18.7,39,0,4,10.7,20,37.2,0,0,1,2,24,13,37,326,275,74,73,308,311,317
BS308YD,BS30 8YD,BS,52,97.5,331,5.5,25.7,94.9,111.8,331,7.6,11.5,36,2,5.7,11,12.8,36,0,0,2,3,26,2,28,453,310,317,341,444,443,429
BS308YE,BS30 8YE,BS,107,98.1,331,8.5,14,99.4,108.3,331,10,12.8,36,1,1,13.3,14.2,36,0,0,2,1,25,1,26,419,341,13,64,429,448,923
BS308YF,BS30 8YF,BS,107,123.5,460,,19.1,129.5,172.6,374,10,12.6,36,,3.5,12.8,16.9,36,0,0,0,8,14,3,17,429,451,,426,341,380,564
BS308YG,BS30 8YG,BS,58.6,86.1,460,4.5,11.5,82.2,104.4,460,10,11.6,36,1,1,12.8,14.2,36,0,1,1,2,16,1,17,267,146,26,95,308,315,428
BS308YH,BS30 8YH,BS,31.3,125.3,593,4,25.7,116,195.5,593,6.3,12,39,0,5.7,12.8,17.2,39,0,1,0,3,5,1,6,361,284,0,510,343,286,2
BS308YJ,BS30 8YJ,BS,107,92.5,331,10,22.3,97.1,115.1,331,10,9.8,36,1,2.7,10.2,12.2,36,0,0,1,3,12,1,13,541,380,90,668,411,464,1095
