postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TS78AX,TS7 8AX,TS,107,131.4,593,8.5,16.2,126.7,187.8,478.1,10,12.5,39,1.5,2.7,13.2,17.5,37.5,0,1,7,14,38,8,46,457,347,186,460,414,424,474
TS78AZ,TS7 8AZ,TS,107,122,205,,13,149.3,149.3,,20,14.5,21,,1,18,18,,0,0,0,1,4,0,4,312,138,,138,356,356,
TS78BA,TS7 8BA,TS,107,78.1,205,,19.7,114.9,114.9,,10,8.6,21,,4.1,11.4,11.4,,0,0,0,12,19,0,19,181,113,,179,163,163,
TS78BB,TS7 8BB,TS,107,86.4,160,,20.7,114.6,114.6,,10,9.3,30,,1,12.9,12.9,,0,0,0,3,7,0,7,226,151,,43,240,240,
TS78BD,TS7 8BD,TS,23.4,56,107,,22,107,107,,1.2,4.7,10,,1,10,10,,0,0,0,3,2,0,2,192,201,,183,207,207,
TS78BE,TS7 8BE,TS,23.4,51.6,205,,21,205,205,,1.1,4.3,21,,1,21,21,,0,0,0,5,1,0,1,222,156,,145,609,609,
TS78BF,TS7 8BF,TS,107,126.9,593,10,16.7,131.6,169.2,526.5,10,12.2,39,1,3.1,13.5,15.8,37.5,0,0,1,7,19,2,21,430,464,571,395,416,394,186
TS78BH,TS7 8BH,TS,107,110,205,,19,149,149,,10,10.6,21,,1,14.7,14.7,,0,0,0,3,7,0,7,434,343,,543,326,326,
TS78BJ,TS7 8BJ,TS,107,125.5,205,,22,146.2,146.2,,10,12.2,21,,1,14.4,14.4,,0,0,0,1,5,0,5,515,545,,26,613,613,
TS78BL,TS7 8BL,TS,107,104.3,331,5,19.1,137.2,163,331,10,10.3,36,1,1.1,13.4,16.4,36,0,1,1,8,13,2,15,232,132,36,109,192,262,717
TS78BN,TS7 8BN,TS,21.9,87.9,593,0.5,19.1,129.3,164.9,593,1.3,8,39,1,1.1,13.6,15.5,39,2,0,0,12,12,1,13,229,130,44,313,194,179,0
TS78BP,TS7 8BP,TS,36.9,76.2,205,,18.9,133.6,133.6,,3.1,7.2,21,,1.2,13.1,13.1,,0,0,0,9,9,0,9,259,152,,219,269,269,
TS78BS,TS7 8BS,TS,107,84.1,205,,14.6,122.7,122.7,,10,8,21,,1,11.9,11.9,,0,0,0,5,9,0,9,184,51,,81,241,241,
TS78BT,TS7 8BT,TS,107,113,331,,18.5,139.7,167,331,10,11.1,36,,1,13.7,16.9,36,0,0,0,4,6,1,7,169,85,,50,263,237,84
TS78BU,TS7 8BU,TS,107,98.9,593,,21.5,82.2,110.4,462,10,10.4,39,,1,9.8,11.8,37.5,0,0,0,4,25,2,27,301,197,,215,250,269,510
TS78BW,TS7 8BW,TS,107,114.3,331,,19.3,131.5,171.4,331,10,11.3,36,,1,12.8,17.4,36,0,0,0,3,4,1,5,134,64,,36,59,139,459
TS78BX,TS7 8BX,TS,107,88,205,10,18.4,130.4,130.4,,10,8.9,21,1,1.1,13.7,13.7,,0,0,1,8,15,0,15,128,106,105,47,163,163,
TS78BY,TS7 8BY,TS,107,162.4,593,,18.5,95,183,505.7,10,14.1,39,,1,9.9,15.9,38,0,0,0,2,11,3,14,213,92,,17,279,226,34
TS78BZ,TS7 8BZ,TS,62,72.1,107,,,72.1,72.1,,11.1,12.5,19.86,,,12.5,12.5,,0,0,0,0,8,0,8,415,145,,,415,415,
TS78DA,TS7 8DA,TS,107,124,593,,12.5,111.8,134.7,593,10,14.3,39,,1,14.4,15.6,39,0,0,0,2,20,1,21,513,459,,257,487,464,0
TS78DB,TS7 8DB,TS,107,142.8,593,,19,113.3,151,396.5,19.5,17.8,39,,1.5,16.1,18.9,36.8,0,0,0,2,26,4,30,637,323,,615,599,596,582
TS78DD,TS7 8DD,TS,78.1,117.4,460,,19.5,100.2,133,374,15.8,15.3,36,,4,14.5,17.1,36,0,0,0,4,22,3,25,620,384,,903,533,575,884
TS78DE,TS7 8DE,TS,107,118.1,331,7,11,118.2,126.1,331,10,13.2,36,1,1,13.3,14.1,36,0,0,1,1,26,1,27,314,99,8,34,314,325,606
TS78DF,TS7 8DF,TS,38.2,63.4,107,,27,72.5,72.5,,5.3,6.7,10,,4,7.3,7.3,,0,0,0,1,4,0,4,479,214,,32,591,591,
TS78DG,TS7 8DG,TS,71.1,84.6,205,,12,102.8,102.8,,10,10.7,21,,1,13.1,13.1,,0,0,0,4,16,0,16,218,72,,35,264,264,
TS78DH,TS7 8DH,TS,107,94.5,205,,11,104.9,104.9,,10,9.5,21,,1,10.5,10.5,,0,0,0,1,8,0,8,313,138,,29,310,310,
TS78DJ,TS7 8DJ,TS,107,154.6,593,9,13.8,112.6,176.8,405.9,19.5,18.4,39,1,1.3,16.8,21.2,36.9,0,0,1,4,25,7,32,357,137,80,50,419,382,250
TS78DL,TS7 8DL,TS,107,108.9,331,9,20.5,109.4,131.6,331,10,11.9,36,2,4.5,11.5,13.9,36,0,0,1,4,18,2,20,232,143,100,179,247,249,261
TS78DN,TS7 8DN,TS,107,93.2,205,,19,102.4,102.4,,10,9.5,21,,1.5,10.5,10.5,,0,0,0,2,16,0,16,306,151,,137,309,309,
TS78DP,TS7 8DP,TS,107,140.5,460,,14.5,105,148.3,382.6,10,14.3,36,,3,11.1,15,36,0,0,0,2,27,5,32,322,200,,48,254,319,673
TS78DQ,TS7 8DQ,TS,56.3,108.4,593,7,22,87.7,129.3,462,10,11.6,39,1,4.5,10.6,13.6,37.5,0,0,2,2,16,2,18,482,135,15,1359,359,383,575
TS78DR,TS7 8DR,TS,33.9,80,331,8.3,19.8,107.1,124.3,331,6.2,9.3,36,1,4.8,11.3,13.2,36,0,0,3,6,12,1,13,272,109,9,274,314,290,0
TS78DT,TS7 8DT,TS,66.7,77.1,331,,16.3,73.7,85.4,331,10,13.2,36,,1,13.9,14.9,36,0,0,0,3,21,1,22,441,290,,85,490,490,478
TS78DU,TS7 8DU,TS,79.4,51,79.75,8,,79.7,79.7,,20,12.2,20,0.5,,20,20,,0,0,2,0,3,0,3,83,83,49,,106,106,
TS78DW,TS7 8DW,TS,107,107,331,5,29,82.6,120.8,331,10,11.9,36,1,5,9.1,13.2,36,0,0,1,1,11,2,13,190,120,63,91,218,207,146
TS78DX,TS7 8DX,TS,19.9,36.2,79.99,6,18.2,70.8,70.8,,1.2,8.1,20,1,1.3,20,20,,0,0,1,6,4,0,4,168,62,25,37,317,317,
TS78DY,TS7 8DY,TS,107,167.5,593,,,118.4,167.5,462,19.5,18.3,39,,,15.2,18.4,37.5,0,0,0,0,12,2,14,749,484,,,739,696,435
TS78EA,TS7 8EA,TS,68.3,101.7,331,,11.5,99,111.2,331,18.5,16.2,36,,1,16.8,17.8,36,0,0,0,2,18,1,19,488,263,,63,514,533,867
TS78EB,TS7 8EB,TS,41.5,62.7,205,,20,79.8,79.8,,10,9.2,21,,3.3,11.6,11.6,,0,0,0,4,10,0,10,279,145,,291,275,275,
TS78ED,TS7 8ED,TS,52,94.1,331,,17.3,99.9,117.7,331,8.8,10.6,36,,0.8,11.7,13.5,36,0,0,0,4,12,1,13,203,79,,39,252,238,78
