postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
YO177EN,YO17 7EN,YO,39.8,39.5,79.66,5.8,24,58.3,58.3,,10,9.1,20,0.5,1,14.4,14.4,,1,0,3,1,8,0,8,316,17,4,17,509,509,
YO177EW,YO17 7EW,YO,59.9,55.3,78.12,,16.5,68.2,68.2,,14.8,12.5,20,,1,16.5,16.5,,0,0,0,2,6,0,6,352,102,,72,445,445,
YO177EX,YO17 7EX,YO,78.6,70.1,79.75,,,70.1,70.1,,19.8,16.8,20,,,16.8,16.8,,0,0,0,0,10,0,10,367,131,,,367,367,
YO177FA,YO17 7FA,YO,26,25.3,33.53,10,24.3,33,33,,5.2,4.9,5.74,5,4.7,5.3,5.3,,0,0,1,7,3,0,3,664,568,374,723,623,623,
YO177FB,YO17 7FB,YO,60.5,55.1,79.97,,20,57.4,57.4,,10,11.1,19.98,,1,11.8,11.8,,0,0,0,1,16,0,16,260,215,,33,274,274,
YO177FD,YO17 7FD,YO,53.9,52.7,78.52,,18.3,60,60,,10.8,11,19.66,,1.3,13.1,13.1,,0,0,0,3,14,0,14,363,187,,90,421,421,
YO177FE,YO17 7FE,YO,65.8,58.1,79.69,,18.7,64,64,,16.3,13.4,20,,1,15.2,15.2,,0,0,0,3,20,0,20,404,314,,107,429,429,
YO177FF,YO17 7FF,YO,59.7,53.7,76.28,,19.8,62.7,62.7,,15.8,12.1,20,,5.3,13.9,13.9,,0,0,0,4,15,0,15,342,278,,212,376,376,
YO177FG,YO17 7FG,YO,73.7,65.3,79,,,65.2,65.2,,17.8,15.9,19.5,,,16,16,,0,0,0,0,5,0,5,370,329,,,370,370,
YO177FH,YO17 7FH,YO,54.8,52.5,78.12,,17,59.1,59.1,,10,11.6,20,,1,13.6,13.6,,0,0,0,3,16,0,16,455,421,,331,478,478,
YO177FJ,YO17 7FJ,YO,52.3,50.5,74.24,,16,55.8,55.8,,10,11.1,18.67,,1.5,12.6,12.6,,0,0,0,2,13,0,13,354,312,,438,341,341,
YO177FL,YO17 7FL,YO,55,55.4,79.67,,20,59.2,59.2,,11.6,12.9,20,,1,14.2,14.2,,0,0,0,2,19,0,19,553,427,,1264,478,478,
