postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BL81XW,BL8 1XW,BL,66.9,59.6,80,3.8,,65,65,,19,15.1,20,0.6,,16.5,16.5,,0,5,0,0,52,0,52,570,429,158,,610,610,
BL81XX,BL8 1XX,BL,21.2,21.4,33.64,7,19.9,32,32,,4.1,3.7,5.79,1.3,3.5,5.1,5.1,,0,1,3,17,8,0,8,520,413,230,384,955,955,
BL81XY,BL8 1XY,BL,28.5,28.7,39.61,2,23.8,35.8,35.8,,5.8,5.7,7.85,0,5.3,6.4,6.4,,0,1,0,15,14,0,14,397,367,5,398,425,425,
BL81YA,BL8 1YA,BL,39,36.5,61.94,2,22,40.1,40.1,,6.1,6.8,12.94,0.5,4.3,7.4,7.4,,1,1,0,4,35,0,35,585,393,10,481,630,630,
BL81YB,BL8 1YB,BL,38.2,37,42.88,,27,38.1,38.1,,6.1,6.1,8.51,,4,6.3,6.3,,0,0,0,1,10,0,10,859,994,,626,883,883,
BL81YD,BL8 1YD,BL,38.4,27.5,43.17,1,,40.8,40.8,,6.2,4.7,7.24,0.5,,6.8,6.8,,2,0,0,0,4,0,4,113,72,21,,159,159,
BL81YE,BL8 1YE,BL,32.2,31.9,43.33,,25.2,36.5,36.5,,5.1,5.1,6.77,,4.5,5.5,5.5,,0,0,0,11,16,0,16,454,221,,361,519,519,
BL81YG,BL8 1YG,BL,35.5,30.5,46.25,2,14,38,38,,5.9,5.4,6.97,1,7,5.8,5.8,,0,1,0,1,6,0,6,247,116,39,572,227,227,
BL81YH,BL8 1YH,BL,34.9,33.8,44.22,3,28,36.6,36.6,,6.5,6.2,7.57,1,6,6.7,6.7,,0,1,0,1,13,0,13,457,226,17,428,493,493,
BL81YQ,BL8 1YQ,BL,30,30.7,51.58,5,27.8,37.3,37.3,,5.7,5.6,7.31,4,5.6,6,6,,0,1,0,5,6,0,6,611,328,279,707,587,587,
BL82AB,BL8 2AB,BL,76.1,73,328.02,8,14.5,72.2,97.8,328,19.9,15.9,49.91,1,1,18.9,22,50,0,0,2,2,9,1,10,325,220,2,404,350,341,266
BL82AZ,BL8 2AZ,BL,39.8,38.5,65.19,7,10,45.1,45.1,,10,8.3,10.68,1,1,9.9,9.9,,0,0,1,1,9,0,9,357,264,915,264,305,305,
BL82BE,BL8 2BE,BL,43.5,47.1,73.79,7,29,53.2,53.2,,10,12.6,20,1,7.7,14.3,14.3,,0,0,2,3,22,0,22,919,640,184,437,1052,1052,
BL82BF,BL8 2BF,BL,63.2,53.9,73.03,9,,62.8,62.8,,17.6,14,19.81,1,,16.6,16.6,,0,0,1,0,5,0,5,1699,1092,500,,1939,1939,
BL82BG,BL8 2BG,BL,40,54.7,327.4,6.4,27,60.1,70,327,10,11.9,48.38,0.9,7,14,15.3,48,0,2,6,1,26,1,27,497,331,212,153,590,594,689
BL82BL,BL8 2BL,BL,28.6,25.9,39.96,8.6,23.3,35.7,35.7,,5.5,4.8,8.19,1.3,4.4,6.6,6.6,,0,0,9,16,20,0,20,189,105,222,107,231,231,
