postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
PO130BD,PO13 0BD,PO,78,55.8,79.67,3,,69,69,,19.5,14.1,20,1,,17.5,17.5,,0,1,0,0,4,0,4,406,409,73,,490,490,
PO130BG,PO13 0BG,PO,77.9,108.7,460,4.5,,86.2,116,374,10,14.2,36,0.5,,12.7,15.1,36,0,2,0,0,26,3,29,368,187,76,,372,350,155
PO130BH,PO13 0BH,PO,93.4,94.9,205,2,,101.1,101.1,,12.7,14.1,21,0,,15.1,15.1,,1,0,0,0,15,0,15,547,234,5,,546,546,
PO130BJ,PO13 0BJ,PO,68.9,101.9,593,2.5,,77.6,117.2,593,10,12.3,39,1,,12.1,14.2,39,0,2,0,0,12,1,13,339,216,34,,390,360,0
PO130BL,PO13 0BL,PO,79.8,134.5,593,3,,104.5,139.4,418.3,19.5,18.9,39,0,,17.4,19.6,37,0,1,0,0,24,3,27,558,371,0,,559,537,362
PO130BN,PO13 0BN,PO,107,141.4,593,0,24,119.3,168.3,462,10,13.5,39,0,4,12.2,15.8,37.5,1,0,0,2,12,2,14,395,195,0,326,459,405,87
PO130BP,PO13 0BP,PO,93.4,97.2,205,3,,107.7,107.7,,10,13.2,21,1,,14.7,14.7,,0,1,0,0,9,0,9,728,467,43,,805,805,
PO130BQ,PO13 0BQ,PO,107,117.6,593,2.5,18,101.7,126.1,418.3,10,15.4,39,0.5,1,14.9,16.6,37,0,2,0,1,36,3,39,328,113,9,481,261,315,954
PO130BS,PO13 0BS,PO,107,104.2,331,,20,99,107.3,331,16.3,15.2,36,,5,14.8,15.6,36,0,0,0,1,27,1,28,550,415,,123,542,565,1194
PO130BT,PO13 0BT,PO,87.9,118.8,593,2,,88.7,122.8,418.3,11.9,15.7,39,1,,13.8,16.2,37,0,1,0,0,26,3,29,386,268,63,,419,384,75
PO130BU,PO13 0BU,PO,78.1,83,205,2,14.5,90.3,90.3,,12.1,14.1,21,1,3.5,15.2,15.2,,1,0,0,2,30,0,30,602,422,8,832,586,586,
PO130BX,PO13 0BX,PO,107,145.4,593,2.5,,109.5,157.3,396.5,18.1,17.6,39,0.5,,15.4,19,36.8,0,2,0,0,20,4,24,765,555,141,,830,785,561
PO130BY,PO13 0BY,PO,70.2,81.2,205,5.5,18,91.4,91.4,,10,12.5,21,2.5,2,14,14,,0,1,1,1,21,0,21,645,316,106,124,660,660,
PO130BZ,PO13 0BZ,PO,107,125.7,331,,,108.6,125.7,331,17.3,16.2,36,,,14.6,16.2,36,0,0,0,0,12,1,13,311,194,,,304,287,88
PO130DA,PO13 0DA,PO,50.6,66.7,205,2,,71.3,71.3,,10,11.3,21,1,,12.1,12.1,,0,1,0,0,14,0,14,369,273,48,,391,391,
PO130DB,PO13 0DB,PO,107,155.2,460,,,111.5,155.2,395.5,10,16.6,36,,,13.1,16.6,36,0,0,0,0,22,4,26,720,501,,,586,720,1459
PO130DD,PO13 0DD,PO,40.1,41.7,46.92,,,41.6,41.6,,6.9,6.9,7.45,,,6.8,6.8,,0,0,0,0,5,0,5,493,575,,,493,493,
PO130DF,PO13 0DF,PO,107,173.4,593,1,24,115.9,192.2,593,10,15.5,39,1,6.5,12.7,16.9,39,1,0,0,2,21,4,25,377,219,7,30,426,359,8
PO130DG,PO13 0DG,PO,53.9,82.8,593,1.3,18,76.1,92.8,593,10,11.2,39,0.7,2,11.7,12.5,39,2,1,0,1,30,1,31,549,274,44,75,597,578,0
PO130DH,PO13 0DH,PO,107,143,460,1,23,108.3,172.1,395.5,10,16.2,36,0,8,13.9,18.8,36,1,0,0,1,7,2,9,729,472,0,318,858,775,485
PO130DJ,PO13 0DJ,PO,107,94.6,205,1,,100.4,100.4,,10,12.6,21,1,,13.4,13.4,,1,0,0,0,16,0,16,325,189,15,,324,324,
PO130DL,PO13 0DL,PO,107,152.2,331,,,119.6,152.2,331,10,17.2,36,,,13.8,17.2,36,0,0,0,0,11,2,13,422,314,,,295,390,913
PO130DN,PO13 0DN,PO,107,111.3,205,2,,125,125,,10,11.3,21,0,,12.6,12.6,,1,0,0,0,8,0,8,332,248,13,,372,372,
PO130DP,PO13 0DP,PO,107,140.8,331,,,123.5,140.8,331,10,16,36,,,14.1,16,36,0,0,0,0,22,2,24,395,210,,,380,395,552
PO130DR,PO13 0DR,PO,107,87.7,107,,,87.7,87.7,,10,8.9,10,,,8.9,8.9,,0,0,0,0,7,0,7,283,279,,,283,283,
PO130DS,PO13 0DS,PO,107,192.9,593,,,113.9,192.9,461.6,15.7,18.8,39,,,13.4,18.8,37.2,0,0,0,0,17,5,22,690,239,,,692,628,409
PO130DT,PO13 0DT,PO,107,140.5,593,,,102,140.5,461.3,10,16.4,39,,,13.9,16.4,37,0,0,0,0,25,3,28,413,226,,,354,413,906
PO130DU,PO13 0DU,PO,107,110.3,331,9,,101.6,112.8,331,10,14.2,36,1,,13.5,14.6,36,0,0,1,0,39,2,41,338,214,20,,311,321,520
PO130DW,PO13 0DW,PO,107,132.1,593,,,90.6,132.1,526.5,10,14,39,,,11.5,14,37.5,0,0,0,0,19,2,21,372,194,,,329,355,594
PO130DX,PO13 0DX,PO,107,103.7,205,,,103.7,103.7,,15.6,14.9,21,,,14.9,14.9,,0,0,0,0,29,0,29,744,527,,,744,744,
PO130DY,PO13 0DY,PO,75.5,112.4,460,1.5,,93.6,119.1,374,16.6,16.1,36,0.5,,15.1,17,36,2,0,0,0,30,3,33,408,273,9,,380,408,689
PO130DZ,PO13 0DZ,PO,66.7,130.5,593,,,88.5,130.6,593,19.5,20.3,39,,,18.6,20.3,39,0,0,0,0,11,1,12,612,341,,,556,510,0
PO130EA,PO13 0EA,PO,107,115.3,460,,,89.5,115.3,374,10,14.1,36,,,11.9,14.1,36,0,0,0,0,30,3,33,733,632,,,663,666,703
PO130EB,PO13 0EB,PO,55.1,86.7,205,2,,90.8,90.8,,9.3,10.7,21,1,,11.2,11.2,,0,1,0,0,21,0,21,626,529,0,,596,596,
PO130ED,PO13 0ED,PO,107,163,593,,27,116.8,167.9,593,16.8,17.1,39,,8,14.8,17.4,39,0,0,0,1,25,3,28,700,252,,1100,655,586,7
