postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DN401DJ,DN40 1DJ,DN,107,133.7,460,,18.2,164.2,186.9,460,10,12.6,36,,1.2,16.4,17.9,36,0,0,0,6,12,1,13,674,432,,92,804,788,596
DN401DL,DN40 1DL,DN,63.4,106.1,460,,17,107,195.3,460,5.6,8.8,36,,1,10,16.5,36,0,0,0,4,3,1,4,279,116,,268,349,290,113
DN401DN,DN40 1DN,DN,112.1,175.1,593,,16,205,334.3,593,11.1,14,39,,1,21,27,39,0,0,0,3,2,1,3,358,131,,74,783,522,0
DN401DQ,DN40 1DQ,DN,22.6,87.6,331,,22,107,219,331,1.3,8.5,36,,1.3,10,23,36,0,0,0,4,1,1,2,169,79,,46,220,416,611
DN401DR,DN40 1DR,DN,107,129.8,331,,20,172.3,212,331,10,13.1,36,,1.3,17.3,22,36,0,0,0,3,3,1,4,269,225,,357,100,136,242
DN401DS,DN40 1DS,DN,107,89.5,205,,20,149,149,,10,8.5,21,,1.2,14.7,14.7,,0,0,0,6,7,0,7,302,259,,157,382,382,
DN401DT,DN40 1DT,DN,205,202.9,593,,16.3,185.4,282.9,526.5,21,17.2,39,,1,18.8,24.1,37.5,0,0,0,3,5,2,7,653,370,,173,651,766,1053
DN401DU,DN40 1DU,DN,21.6,99.5,331,,20,107,219,331,1.2,9.9,36,,1,10,23,36,0,0,0,3,1,1,2,428,269,,552,212,241,269
DN401DW,DN40 1DW,DN,23.4,63.7,205,,20.5,115.6,115.6,,1.3,5.7,21,,1.2,11.2,11.2,,0,0,0,6,5,0,5,327,233,,237,435,435,
DN401DX,DN40 1DX,DN,107,91.9,205,,19,119.3,119.3,,10,8.6,21,,1,11.4,11.4,,0,0,0,3,8,0,8,365,148,,216,421,421,
DN401DY,DN40 1DY,DN,79.5,99.6,331,,21.8,115.6,151.5,331,7.5,9.7,36,,1.3,11.2,15.3,36,0,0,0,4,5,1,6,340,120,,284,386,321,0
DN401EA,DN40 1EA,DN,107,88.2,205,8,14,139.7,139.7,,10,8.5,21,1,1,13.7,13.7,,0,0,1,1,3,0,3,279,80,34,20,354,354,
DN401EB,DN40 1EB,DN,107,136,460,,17.8,165.8,214.8,460,10,12.3,36,,1,16.6,19.8,36,0,0,0,4,5,1,6,343,192,,224,437,423,353
DN401ED,DN40 1ED,DN,107,142,331,8,21,165.8,213,331,10,14.5,36,1,1,16.6,22.1,36,0,0,1,3,5,2,7,509,427,85,290,460,663,1170
DN401EE,DN40 1EE,DN,156,208.6,593,8,,156,309,462,15.5,17.9,39,1,,15.5,26.5,37.5,0,0,2,0,2,2,4,644,468,167,,1230,883,537
DN401EF,DN40 1EF,DN,107,189.4,593,,21,141.1,226.8,526.5,10,16,39,,1.5,14,19.2,37.5,0,0,0,2,7,2,9,790,726,,350,870,800,556
DN401EG,DN40 1EG,DN,107,138.5,593,,22.7,128.7,167.4,593,10,12,39,,1,12.5,14.8,39,0,0,0,3,11,1,12,360,274,,380,322,295,0
DN401EQ,DN40 1EQ,DN,107,113.9,205,1,,142.3,142.3,,10,11.4,21,0,,14.3,14.3,,1,0,0,0,4,0,4,187,73,73,,215,215,
DN401EU,DN40 1EU,DN,107,115.2,460,,20.4,109.7,141.4,395.5,10,10.6,36,,1.2,10.4,13.2,36,0,0,0,5,16,2,18,434,372,,149,352,441,1153
DN401EX,DN40 1EX,DN,107,135,593,,20.2,130.5,163.7,462,10,12.5,39,,1.2,12.8,15.3,37.5,0,0,0,5,18,2,20,474,287,,203,513,494,323
DN401EY,DN40 1EY,DN,107,99.1,205,,18,139.7,139.7,,10,9.5,21,,1,13.7,13.7,,0,0,0,3,6,0,6,538,289,,163,726,726,
DN401EZ,DN40 1EZ,DN,107,98.7,205,,19.7,146.2,146.2,,10,9.5,21,,1.3,14.4,14.4,,0,0,0,3,5,0,5,557,391,,278,613,613,
DN401HA,DN40 1HA,DN,107,128.5,205,,18.7,156,156,,10,12.6,21,,1,15.5,15.5,,0,0,0,3,12,0,12,436,438,,360,383,383,
DN401HB,DN40 1HB,DN,156,190.5,593,,19,155.5,247.7,487.4,15.5,16.4,39,,1.2,15.5,21.6,37.2,0,0,0,6,13,5,18,706,437,,233,783,706,506
