postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
EN26BP,EN2 6BP,EN,20.1,39.2,80,8,19,69.8,69.8,,1,8.3,20,1,1,17.5,17.5,,0,0,2,3,4,0,4,47,34,93,16,35,35,
EN26BY,EN2 6BY,EN,74.7,68.1,79.91,,21,71.2,71.2,,18.7,16.1,20,,3,17,17,,0,0,0,2,30,0,30,593,518,,646,590,590,
EN26DE,EN2 6DE,EN,15.7,15.8,23.44,6,16.4,,,,1.2,1.1,1.27,0.5,1.2,,,,0,1,1,29,0,0,0,530,478,481,534,,,
EN26DR,EN2 6DR,EN,51.9,58.3,205,,22.7,65,65,,9.9,10.1,21,,1.3,11.8,11.8,,0,0,0,3,16,0,16,562,612,,12,665,665,
EN26EB,EN2 6EB,EN,50.8,47.5,80,8,19.5,79.3,79.3,,10.5,10.5,20,1,1,20,20,,0,0,1,2,3,0,3,328,50,25,50,614,614,
EN26EF,EN2 6EF,EN,64.3,53.8,78.09,,22,66.6,66.6,,10,11.3,20,,1,15.4,15.4,,0,0,0,2,5,0,5,648,283,,1,906,906,
EN26EG,EN2 6EG,EN,63.1,60.6,107,4,19,107,107,,5.5,5.4,10,0,1,10,10,,0,1,0,2,3,0,3,181,181,0,37,96,96,
EN26EP,EN2 6EP,EN,19.7,32.7,107,,20.3,107,107,,1.1,2.3,10,,1,10,10,,0,0,0,6,1,0,1,376,264,,429,57,57,
EN26ER,EN2 6ER,EN,107,140,593,,19.5,142,172.1,593,10,12.6,39,,1.3,13.9,15.6,39,0,0,0,4,14,1,15,432,242,,397,350,326,0
EN26ES,EN2 6ES,EN,60.8,119.6,593,3,14,69.4,156.7,593,10,13.8,39,1,1,14,18.2,39,0,1,0,1,5,1,6,361,307,6,18,501,418,0
EN26EU,EN2 6EU,EN,74.9,64.4,107,2,,73.3,73.3,,19.3,14.9,20,0,,17,17,,0,1,0,0,7,0,7,236,147,0,,269,269,
EN26EW,EN2 6EW,EN,78.1,96.9,331,,,87.1,96.9,331,10.9,15,36,,,14.1,15,36,0,0,0,0,24,1,25,648,455,,,618,622,726
EN26EX,EN2 6EX,EN,107,156.1,593,2,14.5,118.4,172.2,409.2,19.5,18.1,39,1,1,16.3,20,36.6,0,1,0,2,22,5,27,629,346,57,406,590,666,1001
EN26EY,EN2 6EY,EN,61.2,90.4,205,7,,99.7,99.7,,10,11.9,21,1,,13.1,13.1,,0,0,1,0,9,0,9,330,253,12,,366,366,
EN26HA,EN2 6HA,EN,75.5,133.4,593,,,82.3,133.4,593,10,13.6,39,,,10.8,13.6,39,0,0,0,0,18,2,20,420,363,,,414,378,55
EN26HB,EN2 6HB,EN,76,104.2,331,,20,90,111.9,331,10,14,36,,4,12.8,14.9,36,0,0,0,3,30,3,33,517,311,,219,544,529,380
EN26HD,EN2 6HD,EN,107,159.1,593,,16.5,106.3,171,494.3,18.1,18,39,,1,15.9,19.5,37.5,0,0,0,2,20,4,24,599,456,,124,628,564,241
EN26HE,EN2 6HE,EN,55.4,91.9,331,,14,67.1,102.3,331,10,12.5,36,,1,10.7,14.1,36,0,0,0,2,13,2,15,537,285,,145,589,589,595
EN26HF,EN2 6HF,EN,48.1,118.5,593,9,18.5,97.9,146.5,462,8.3,12.8,39,1,5,12,15.4,37.5,0,0,2,2,13,2,15,327,267,145,191,309,326,436
EN26HG,EN2 6HG,EN,76,115.2,593,,18.3,108.3,142.9,593,10,13.6,39,,1,15.5,17.2,39,0,0,0,4,13,1,14,359,337,,267,388,360,0
EN26HL,EN2 6HL,EN,79.8,202.6,1096,,21,113.6,222.8,1096,20,20.1,49,,1,18.9,22.2,49,0,0,0,1,8,1,9,287,393,,393,274,244,0
EN26HS,EN2 6HS,EN,79.7,114.1,593,9,16,107.4,144.8,593,10,13.4,39,1,1,15.4,17.2,39,0,0,1,3,12,1,13,236,210,204,146,262,241,0
EN26HT,EN2 6HT,EN,73.7,109.5,593,3,14.2,86.5,141.8,418.3,14.8,15.3,39,0,3.2,15.9,19.4,37,0,1,0,5,15,3,18,599,739,0,321,641,643,655
EN26HU,EN2 6HU,EN,72.2,53.4,79.66,,17.7,74.8,74.8,,17.8,12.3,20,,1.3,19,19,,0,0,0,3,5,0,5,425,436,,246,533,533,
EN26HX,EN2 6HX,EN,65.6,112.6,593,8,17.3,89.5,131.1,526.5,10,13.2,39,1,1,13.2,15.5,37.5,0,0,1,3,19,2,21,645,409,4,332,571,690,1813
EN26JD,EN2 6JD,EN,93.3,142.7,331,,,105,142.7,331,19.6,20.5,36,,,17.4,20.5,36,0,0,0,0,5,1,6,539,337,,,464,539,915
EN26JG,EN2 6JG,EN,25.3,33.8,79.67,,20.8,60,60,,6.9,8.3,20,,5,15,15,,0,0,0,4,2,0,2,465,457,,662,72,72,
EN26JN,EN2 6JN,EN,107,115.1,331,,24,105.5,121.6,331,13.8,15.1,36,,10,13.8,15.4,36,0,0,0,1,13,1,14,667,444,,197,549,510,0
EN26JP,EN2 6JP,EN,77.1,83.1,107,,,83.1,83.1,,19.8,17.3,20,,,17.3,17.3,,0,0,0,0,8,0,8,689,453,,,689,689,
EN26JR,EN2 6JR,EN,57.2,97.5,331,,,80.9,97.5,331,12,14.5,36,,,12.9,14.5,36,0,0,0,0,14,1,15,594,357,,,576,554,243
EN26JS,EN2 6JS,EN,107,194,1096,5,12.5,128.1,220.3,1096,10,15.6,49,1,1,14.4,17.7,49,0,0,1,2,19,2,21,540,286,4,328,629,586,177
EN26JT,EN2 6JT,EN,40,50.6,107,,16.5,64.2,64.2,,10,8.8,20,,1,12,12,,0,0,0,2,5,0,5,555,273,,170,709,709,
EN26JU,EN2 6JU,EN,77.3,118.8,331,,13.5,118.8,128.9,331,20,17.7,36,,1,18.4,19.3,36,0,0,0,2,20,1,21,414,288,,110,409,403,276
EN26JW,EN2 6JW,EN,65.7,83.1,205,7.5,13,96.1,96.1,,10.3,11.2,21,1,1,12.9,12.9,,0,0,2,1,17,0,17,628,461,245,37,671,671,
EN26LA,EN2 6LA,EN,76.3,67.3,107,,20,79.3,79.3,,10,12.2,20,,1,15,15,,0,0,0,1,4,0,4,551,458,,698,515,515,
EN26LE,EN2 6LE,EN,68.3,50.5,79.67,9.5,20.5,66.2,66.2,,17.8,12.5,20,2.5,1,17.3,17.3,,0,0,2,2,9,0,9,364,246,479,37,331,331,
EN26LU,EN2 6LU,EN,47.4,45.8,79.91,8,19,61.8,61.8,,10,10.3,20,1,1,15,15,,0,0,1,1,4,0,4,180,118,0,15,177,177,
EN26NB,EN2 6NB,EN,79.7,90.4,205,,23,93.6,93.6,,10,13.5,21,,1,14.1,14.1,,0,0,0,1,21,0,21,555,313,,903,539,539,
EN26ND,EN2 6ND,EN,70.8,58.8,79.66,,14,67.6,67.6,,19.5,15,20,,1,17.8,17.8,,0,0,0,1,5,0,5,553,625,,16,660,660,
EN26NF,EN2 6NF,EN,79.7,134,593,,28,105,139,462,19.5,18.1,39,,10,16.4,18.4,37.5,0,0,0,1,19,2,21,315,223,,313,335,315,123
EN26NG,EN2 6NG,EN,107,211.6,593,,,113.6,211.6,505.7,20,22.5,39,,,17.3,22.5,38,0,0,0,0,9,3,12,299,289,,,326,274,119
EN26NH,EN2 6NH,EN,107,109.3,331,,15,97.6,117.1,331,10,14.4,36,,1,13.6,15.5,36,0,0,0,1,11,1,12,284,172,,770,234,220,59
EN26NJ,EN2 6NJ,EN,73.3,90.4,205,,23.5,112.8,112.8,,19.5,15.7,21,,7,18.5,18.5,,0,0,0,2,6,0,6,251,119,,63,314,314,
EN26NL,EN2 6NL,EN,79.7,123.1,593,,17,104,128.4,593,19.5,15.8,39,,1,15.4,16.6,39,0,0,0,1,19,1,20,397,386,,42,374,355,0
EN26NN,EN2 6NN,EN,75.8,65.8,80,,,65.7,65.7,,19.5,17,20,,,17,17,,0,0,0,0,7,0,7,288,171,,,288,288,
EN26NQ,EN2 6NQ,EN,107,107.7,205,,,107.7,107.7,,10,13.5,21,,,13.5,13.5,,0,0,0,0,6,0,6,780,186,,,780,780,
EN26NS,EN2 6NS,EN,76.1,129.8,1096,,13.5,81.2,135.4,536.4,12.5,16,49,,1,13.7,16.8,39.2,0,0,0,2,37,5,42,723,402,,74,716,650,164
EN26NT,EN2 6NT,EN,66.9,88.7,205,,,88.7,88.7,,11.8,13.7,21,,,13.7,13.7,,0,0,0,0,10,0,10,302,269,,,302,302,
EN26NX,EN2 6NX,EN,79.7,173.7,1096,,11,89.3,190,1096,19,17.2,49,,1,15.6,18.9,49,0,0,0,1,9,1,10,353,222,,70,345,311,0
EN26PD,EN2 6PD,EN,78.1,71.6,79.91,,,71.7,71.7,,20,18.5,20,,,18.4,18.4,,0,0,0,0,7,0,7,581,152,,,581,581,
EN26PG,EN2 6PG,EN,78.1,104.2,460,,19,81,123.1,460,19.5,15.1,36,,1,16.1,18.3,36,0,0,0,2,8,1,9,427,406,,2,456,474,619
EN26PJ,EN2 6PJ,EN,79.7,120.7,593,,19.7,98.4,136.7,462,19.5,16.2,39,,1,16.4,18.6,37.5,0,0,0,3,17,2,19,448,354,,33,451,466,593
EN26PN,EN2 6PN,EN,107,118.6,331,,22.6,108.2,145.3,331,10,13.9,36,,5.2,12.5,16.4,36,0,0,0,5,15,3,18,613,407,,393,732,640,180
EN26PP,EN2 6PP,EN,107,120.1,331,,20.6,156,175.4,331,10,12.8,36,,4,15.5,17.8,36,0,0,0,5,8,1,9,774,438,,784,601,682,1335
EN26PQ,EN2 6PQ,EN,78.1,138.6,593,8,24,103.7,173.6,593,19.5,16.3,39,1,1,17.7,20.7,39,0,0,1,1,6,1,7,467,312,375,52,551,472,0
EN26PT,EN2 6PT,EN,79.7,130.5,331,,,97.1,130.5,331,20,19.2,36,,,16.3,19.1,36,0,0,0,0,12,2,14,263,218,,,219,263,527
EN26PU,EN2 6PU,EN,107,148.9,593,,19.7,121.2,168.3,593,19.5,16.1,39,,1,16.1,18.4,39,0,0,0,3,18,2,20,253,241,,53,286,257,0
EN26PW,EN2 6PW,EN,36.6,67.3,205,,20.2,100.9,100.9,,6.8,7.8,21,,3.8,10.6,10.6,,0,0,0,5,7,0,7,327,234,,355,307,307,
EN26PX,EN2 6PX,EN,54.8,90.5,331,,20,96.4,108.2,331,10,12.2,36,,1.8,13.7,14.8,36,0,0,0,5,19,1,20,302,113,,288,282,291,456
EN26PY,EN2 6PY,EN,39.9,81.4,331,1,19.3,83.9,114.8,331,10,11.2,36,0,1.3,13.4,16.3,36,1,0,0,3,7,1,8,288,211,3,70,381,406,580
EN26QA,EN2 6QA,EN,78.1,86.2,205,,,86.3,86.3,,19.5,16.8,21,,,16.8,16.8,,0,0,0,0,8,0,8,567,489,,,567,567,
EN26QB,EN2 6QB,EN,79.7,138.5,1096,,22.5,84.7,147.5,629,10,15.8,49,,5,13.6,16.7,40.3,0,0,0,2,23,3,26,535,229,,233,367,538,1847
EN26QF,EN2 6QF,EN,59.7,80.6,205,,22,94.2,94.2,,10,11,21,,1,13.2,13.2,,0,0,0,3,13,0,13,164,126,,133,172,172,
EN26SB,EN2 6SB,EN,79.7,127.2,1096,,18.3,101.7,141.2,713.5,18.5,15.5,49,,1,15.7,17.4,42.5,0,0,0,4,29,2,31,438,364,,276,449,431,170
EN26SD,EN2 6SD,EN,107,154.9,593,,,100.1,154.9,593,10,15.4,39,,,12.5,15.4,39,0,0,0,0,8,1,9,328,207,,,364,328,36
EN26SF,EN2 6SF,EN,107,193.3,593,,22,117.3,236.3,593,10,16.2,39,,1,13.7,20,39,0,0,0,1,3,1,4,320,390,,591,332,252,11
EN26SG,EN2 6SG,EN,76.8,52.3,79.51,,17.7,78.3,78.3,,19.5,11.8,20,,1.3,19.8,19.8,,0,0,0,3,4,0,4,609,599,,530,667,667,
EN26SJ,EN2 6SJ,EN,40,59.6,205,7,17.3,95.6,95.6,,10,8.3,21,2,1,13.8,13.8,,0,0,1,3,5,0,5,208,16,7,289,199,199,
EN26SL,EN2 6SL,EN,74.3,61,79.91,,20.7,70.3,70.3,,20,15.6,20,,4,18.2,18.2,,0,0,0,3,13,0,13,212,203,,244,205,205,
EN26SN,EN2 6SN,EN,18.5,25.6,79.67,6,18.6,57.3,57.3,,1.2,4.8,20,0.8,1,15.5,15.5,,1,0,3,7,4,0,4,104,14,4,8,294,294,
EN26SY,EN2 6SY,EN,107,173.6,1000,10,22,132.4,200.2,522.4,10,13.6,39,0,1.1,12.4,14.3,23.3,0,0,1,7,38,8,46,431,400,491,493,356,336,241
EN26SZ,EN2 6SZ,EN,107,134.3,1000,,21.3,122.7,156.9,464,10,12.1,36,,1.2,9.7,11.7,30,0,0,0,12,54,6,60,633,432,,421,395,444,878
EN26TH,EN2 6TH,EN,107,125.5,331,,19.3,180.5,210.6,331,10,12.6,36,,1.3,18.3,21.8,36,0,0,0,4,4,1,5,654,610,,335,983,908,610
EN26TJ,EN2 6TJ,EN,107,270.8,1096,,21.5,106.2,364.4,696.3,12.5,19.4,49,,1.2,14,26.3,42,0,0,0,6,9,7,16,456,219,,389,376,396,422
EN26TL,EN2 6TL,EN,79.3,155.8,460,,,79.8,155.8,460,19.5,19.1,36,,,15,19.2,36,0,0,0,0,4,1,5,727,750,,,637,727,1090
EN26TS,EN2 6TS,EN,78.1,92.3,331,,16.6,82.4,123.8,331,10,12.7,36,,1.2,13.8,17.5,36,0,0,0,5,10,2,12,539,650,,450,473,486,553
EN26TY,EN2 6TY,EN,68.6,148.2,1096,,25,84.7,156.9,1096,10,12,49,,6,9.6,12.4,49,0,0,0,1,13,1,14,338,353,,748,281,261,0
EN26TZ,EN2 6TZ,EN,78.8,124.5,593,10,,69.7,131.2,418.3,10,16.2,39,0,,12.8,17.1,37,0,0,1,0,14,3,17,362,279,112,,246,356,870
EN26UA,EN2 6UA,EN,78.1,144,593,6,,112.9,156.5,593,19.5,18.1,39,1,,17.7,19.6,39,0,0,1,0,10,1,11,404,430,46,,420,400,199
EN26UB,EN2 6UB,EN,79.9,87.6,205,,18,90.7,90.7,,14.9,14.5,21,,1,15.1,15.1,,0,0,0,1,23,0,23,509,244,,47,529,529,
EN26UD,EN2 6UD,EN,78.1,92.3,331,,21.7,91,102,331,19.5,15.9,36,,5,16.5,17.4,36,0,0,0,3,21,1,22,344,205,,174,344,367,842
EN26UN,EN2 6UN,EN,64.7,57.8,80,,21,65.2,65.2,,14.7,13.3,20,,1,15.8,15.8,,0,0,0,1,5,0,5,685,561,,54,811,811,
EN27AE,EN2 7AE,EN,78.9,91.3,593,8,19,87.5,119.1,593,12.3,13.2,39,0,1.6,16.3,17.7,39,0,0,1,5,15,1,16,388,155,0,225,443,415,0
EN27AF,EN2 7AF,EN,78.4,84.6,205,,19.8,94.8,94.8,,10,13.3,21,,3.8,14.8,14.8,,0,0,0,5,32,0,32,353,164,,39,402,402,
EN27AJ,EN2 7AJ,EN,54.5,89.4,331,,22,78.7,101.6,331,10,13,36,,2,12.9,15,36,0,0,0,2,10,1,11,510,234,,38,600,596,555
EN27AN,EN2 7AN,EN,91.8,98.1,205,,,98.1,98.1,,14.5,15,21,,,15,15,,0,0,0,0,8,0,8,543,367,,,543,543,
EN27AP,EN2 7AP,EN,93.5,137.6,593,,,97.1,137.6,462,17.7,17.1,39,,,14.5,17.1,37.5,0,0,0,0,16,2,18,314,192,,,312,297,179
EN27AQ,EN2 7AQ,EN,107,189.7,1096,,,105.9,189.7,587.8,10,18.3,49,,,13.7,18.3,40,0,0,0,0,19,4,23,484,325,,,413,400,338
EN27AR,EN2 7AR,EN,35.6,33.6,67.94,9,14,42.6,42.6,,9.6,7.3,14.37,1,1,9.8,9.8,,0,0,1,1,5,0,5,213,158,61,28,280,280,
EN27AU,EN2 7AU,EN,71.5,85.7,331,10,,77.3,89.3,331,19,16.2,36,1,,15.9,16.9,36,0,0,1,0,20,1,21,467,465,114,,462,462,465
EN27AW,EN2 7AW,EN,107,105.2,205,,,105.2,105.2,,10,14.3,21,,,14.3,14.3,,0,0,0,0,12,0,12,624,552,,,520,520,
EN27AZ,EN2 7AZ,EN,70.9,62.3,79.91,,13,66.7,66.7,,14.5,13.9,20,,0,15.2,15.2,,0,0,0,1,11,0,11,497,290,,33,539,539,
EN27BA,EN2 7BA,EN,53.4,49.3,70.7,8,,57.6,57.6,,12.3,12.6,20,1,,15,15,,0,0,1,0,5,0,5,393,205,116,,448,448,
