postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
HP220AN,HP22 0AN,HP,67.5,130.3,550,,,67.3,130.3,403.3,15,22.8,75,,,14.6,22.8,58.3,0,0,0,0,13,3,16,487,452,,,493,487,460
HP220AP,HP22 0AP,HP,55,55,55,,,55,55,,10,10,10,,,10,10,,0,0,0,0,5,0,5,366,432,,,366,366,
HP220AS,HP22 0AS,HP,80,210,1000,,,78.3,210,1000,20,30.7,115,,,16.7,30.7,115,0,0,0,0,6,1,7,831,610,,,683,831,1723
HP223AL,HP22 3AL,HP,1000,626,1000,,,65,626,1000,20,20,20,,,10,4,0,0,0,0,0,2,3,5,341,341,,,171,68,0
HP224AP,HP22 4AP,HP,44.4,42.7,79.67,3,18,56.4,56.4,,9.2,9.6,20,1,4,12.7,12.7,,0,1,0,5,12,0,12,289,104,9,49,412,412,
HP224AR,HP22 4AR,HP,74.8,88.4,326.46,,20.7,86.5,98.5,326,19.5,18.8,49.94,,7,19.1,20.6,50,0,0,0,3,19,1,20,226,91,,287,208,217,390
HP224AS,HP22 4AS,HP,73.7,72.2,178.58,,14.5,82.7,82.7,,19.5,16.2,29.97,,1,18.9,18.9,,0,0,0,2,11,0,11,493,335,,33,576,576,
HP224AT,HP22 4AT,HP,71.1,69.4,158.72,5,21,77.5,77.5,,15.3,14.5,29.97,1,1,16.5,16.5,,0,0,1,1,14,0,14,350,210,0,0,350,350,
HP224AW,HP22 4AW,HP,67.9,55,79.67,7,14,63.9,63.9,,12.8,12.8,20,1,1,15.2,15.2,,0,0,1,1,10,0,10,369,337,83,73,427,427,
HP224AX,HP22 4AX,HP,69.5,71.5,159.35,9,17.5,100,100,,19.4,14.4,30.09,1,1,21.2,21.2,,0,0,1,2,6,0,6,379,216,13,87,538,538,
HP224AY,HP22 4AY,HP,45.3,47.4,79.67,,20.8,55.6,55.6,,10,11.8,20,,4.6,14.1,14.1,,0,0,0,5,16,0,16,419,262,,148,478,478,
HP224AZ,HP22 4AZ,HP,61.6,65.4,156.06,,18.5,73.2,73.2,,15.7,14,29.26,,3.5,15.8,15.8,,0,0,0,2,12,0,12,409,161,,99,460,460,
HP224BA,HP22 4BA,HP,38.2,38.9,58.19,,18.7,42.6,42.6,,8.2,8.2,19.98,,5,8.8,8.8,,0,0,0,3,16,0,16,468,223,,527,457,457,
HP224BB,HP22 4BB,HP,39.1,37.5,54.78,7,,45.3,45.3,,9.8,7.1,10,1,,8.8,8.8,,0,0,1,0,4,0,4,299,246,4,,373,373,
HP224BD,HP22 4BD,HP,39.1,37.5,65.07,8,19,44.1,44.1,,7.6,7.7,16.65,1,4.4,8.9,8.9,,0,0,1,7,24,0,24,446,186,2,334,497,497,
HP224BE,HP22 4BE,HP,33.4,31.6,51.8,,16.5,39.3,39.3,,7.3,6.3,8.49,,3.5,7.8,7.8,,0,0,0,2,4,0,4,350,199,,238,407,407,
HP224BJ,HP22 4BJ,HP,69.3,60.4,112.48,,14,67.5,67.5,,10,13.8,29.99,,1,15.8,15.8,,0,0,0,2,13,0,13,428,135,,33,489,489,
HP224BL,HP22 4BL,HP,79.1,86.5,159.83,10,17,92.3,92.3,,20,19.7,30.01,0,1,21.2,21.2,,0,0,1,1,25,0,25,449,274,2,78,481,481,
