postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DL107LE,DL10 7LE,DL,60.9,60.8,156.09,9,21.5,79.4,79.4,,19.3,14.2,29.32,3,1,19.6,19.6,,0,0,1,2,7,0,7,620,512,429,752,609,609,
DL107LF,DL10 7LF,DL,57.9,63.8,156.06,,22,68.4,68.4,,13,14.3,29.32,,1,15.8,15.8,,0,0,0,1,9,0,9,718,377,,17,796,796,
DL107LH,DL10 7LH,DL,38.4,39.8,74.09,1,22.1,54,54,,10,8.5,20,0,1.1,13.8,13.8,,1,0,0,9,14,0,14,175,54,2,97,238,238,
DL107LJ,DL10 7LJ,DL,77.4,85.2,159.12,,,85.2,85.2,,20,19.6,29.96,,,19.6,19.6,,0,0,0,0,14,0,14,471,191,,,471,471,
DL107LL,DL10 7LL,DL,54.8,61.5,159.36,6.3,21,77.8,77.8,,10,13.4,30.04,0.7,1.3,17.8,17.8,,0,1,2,4,20,0,20,279,187,17,45,351,351,
DL107LN,DL10 7LN,DL,47.6,50,154.9,7,16.8,56.4,56.4,,10,11.6,29.71,1,1.4,13.5,13.5,,0,0,1,5,33,0,33,326,160,16,170,359,359,
DL107LP,DL10 7LP,DL,39.9,50.6,159.87,,19.7,67.2,67.2,,9.9,11.1,30.02,,1.7,16.1,16.1,,0,0,0,7,13,0,13,471,225,,89,568,568,
DL107LQ,DL10 7LQ,DL,32.5,29.3,48.8,7,18.8,39.2,39.2,,5.8,4.6,10,1,1.4,7.3,7.3,,0,0,2,10,15,0,15,215,82,115,79,304,304,
DL107LR,DL10 7LR,DL,66.4,70.6,159.19,,23,80.2,80.2,,14.8,15,29.98,,1,17.8,17.8,,0,0,0,1,5,0,5,695,366,,0,695,695,
DL107LU,DL10 7LU,DL,39.9,36.1,76.95,3,17.2,45.9,45.9,,5.9,6.5,19.22,0,2.2,8.7,8.7,,0,1,0,6,15,0,15,304,72,11,86,391,391,
DL107LW,DL10 7LW,DL,39.9,37.9,63.79,,21,44.6,44.6,,10,8.4,20,,1,11.4,11.4,,0,0,0,2,5,0,5,297,252,,91,379,379,
DL107LX,DL10 7LX,DL,37.6,35.5,43.87,,23.5,37.4,37.4,,5,4.6,7.09,,2,5,5,,0,0,0,2,13,0,13,486,488,,1118,388,388,
DL107LY,DL10 7LY,DL,34.3,30.6,39.29,,16.5,35.2,35.2,,5.6,4.7,6.48,,1.5,5.8,5.8,,0,0,0,2,6,0,6,179,154,,326,130,130,
DL107LZ,DL10 7LZ,DL,39.5,46.7,74.12,,20,52.2,52.2,,7.4,10,20,,1,11.8,11.8,,0,0,0,1,5,0,5,599,286,,203,678,678,
DL107NA,DL10 7NA,DL,55.8,53.9,78.12,,17.5,60.5,60.5,,15.6,13,20,,1,15.2,15.2,,0,0,0,2,11,0,11,500,248,,58,580,580,
DL107NB,DL10 7NB,DL,54.8,70.7,131.73,,,70.7,70.7,,15.8,17.3,29.99,,,17.2,17.2,,0,0,0,0,9,0,9,245,209,,,245,245,
DL107ND,DL10 7ND,DL,63,62.5,84.5,,,62.5,62.5,,18.7,16.3,20.1,,,16.3,16.3,,0,0,0,0,16,0,16,385,239,,,337,337,
DL107NE,DL10 7NE,DL,55.8,55.1,79.98,,22.5,60.1,60.1,,15.9,13.9,20,,1,15.8,15.8,,0,0,0,2,13,0,13,201,99,,136,210,210,
DL107NF,DL10 7NF,DL,49,51.6,156.22,,20,58.8,58.8,,14.8,13.8,29.34,,4.4,15.9,15.9,,0,0,0,5,22,0,22,422,230,,56,505,505,
DL107NH,DL10 7NH,DL,45.6,49.6,71.6,,,49.6,49.6,,10.4,12.8,19.94,,,12.8,12.8,,0,0,0,0,9,0,9,839,583,,,839,839,
DL107NJ,DL10 7NJ,DL,74,61.9,158.71,,20.8,78.3,78.3,,18.3,13.6,30.01,,1,18.6,18.6,,0,0,0,4,10,0,10,165,109,,85,197,197,
DL107NL,DL10 7NL,DL,50.4,53.7,158.49,,19.3,60.5,60.5,,11.4,12.4,30.01,,1,14.7,14.7,,0,0,0,4,20,0,20,363,188,,41,428,428,
DL107NN,DL10 7NN,DL,38.8,40.5,156.01,,18.5,45.6,45.6,,6.3,7.7,28.67,,3.8,8.7,8.7,,0,0,0,8,34,0,34,727,701,,494,782,782,
DL107NT,DL10 7NT,DL,72.7,71.4,158.48,,17.5,80.3,80.3,,18.9,15.2,29.93,,0.5,17.6,17.6,,0,0,0,2,12,0,12,626,412,,37,724,724,
DL107NU,DL10 7NU,DL,78,64.8,79.9,,14,77.5,77.5,,20,16.1,20,,1,20,20,,0,0,0,1,4,0,4,150,79,,64,172,172,
DL107NX,DL10 7NX,DL,39.9,41.6,75.31,,19,43.5,43.5,,6.2,7.2,15.26,,3,7.6,7.6,,0,0,0,2,24,0,24,444,298,,400,447,447,
DL107PA,DL10 7PA,DL,38.2,34.3,49.27,,15.7,39.5,39.5,,5.3,4.9,9.44,,1,6,6,,0,0,0,3,11,0,11,251,112,,71,277,277,
DL107PB,DL10 7PB,DL,35,28.5,39.1,9,22,37.3,37.3,,5,4.9,10,1,1,7.3,7.3,,0,0,1,1,3,0,3,85,77,67,0,91,91,
DL107PD,DL10 7PD,DL,20.7,24.6,39.04,5.3,20.6,36.8,36.8,,4.8,3.6,7.74,2.7,2.2,5.9,5.9,,1,0,2,13,9,0,9,107,58,5,71,192,192,
DL107PH,DL10 7PH,DL,18.6,19,39.84,4.5,21.7,40,40,,1.6,3,10,0.5,2.3,10,10,,0,2,0,3,1,0,1,155,42,22,192,0,0,
DL107PJ,DL10 7PJ,DL,80,150.8,1000,1.5,24,80.5,206.5,626.7,20,23.6,115,0.5,4,18,32.3,80,3,1,0,1,10,3,13,252,106,7,345,229,321,627
DL107PP,DL10 7PP,DL,19.1,26,65.45,9,17.3,52,52,,1.3,4.9,18.98,1,2,12.5,12.5,,0,0,1,4,2,0,2,173,135,135,155,229,229,
DL107PS,DL10 7PS,DL,73.8,88.3,188.83,,,88.4,88.4,,20,18.9,24.77,,,18.8,18.8,,0,0,0,0,5,0,5,470,567,,,470,470,
DL107PU,DL10 7PU,DL,33.6,31.7,39.99,,22.9,36.4,36.4,,5.8,5.5,10,,3.1,6.8,6.8,,0,0,0,8,15,0,15,646,502,,890,516,516,
