postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
S173GU,S17 3GU,S,39.4,35.8,76.39,7.8,16.7,48.8,48.8,,10,10.1,19.63,1,9,13.2,13.2,,0,1,3,3,13,0,13,292,207,33,103,415,415,
S173GW,S17 3GW,S,33.2,31.2,52.6,7.5,20.6,39,39,,7,7.4,13.4,1,6.2,8.8,8.8,,0,0,2,5,13,0,13,234,108,23,71,329,329,
S173GX,S17 3GX,S,41,47.3,79.91,5,23,53.8,53.8,,10,12.1,20,1,7,13.8,13.8,,1,0,1,1,17,0,17,164,138,156,26,173,173,
S173GY,S17 3GY,S,37.7,38.9,53.05,,21,43.3,43.3,,9.1,10.7,14.82,,7,11.5,11.5,,0,0,0,1,4,0,4,537,680,,879,451,451,
S173GZ,S17 3GZ,S,8.9,9.2,15.74,5,13.7,,,,1.1,1,1.2,1,1,,,,0,1,2,3,0,0,0,233,234,127,338,,,
S173HA,S17 3HA,S,78.1,95.2,323.96,,13.5,88,111.6,324,19.5,19.3,49.31,,2,19.9,22.8,49,0,0,0,2,9,1,10,507,352,,162,625,576,134
S173HB,S17 3HB,S,66.2,61.9,159.13,7.8,12,76.6,76.6,,19.1,14.6,29.96,0.8,1,18.4,18.4,,0,0,4,1,18,0,18,413,69,17,59,497,497,
S173HD,S17 3HD,S,76.3,76.9,154.97,,,76.9,76.9,,20,17.7,20,,,17.7,17.7,,0,0,0,0,9,0,9,589,152,,,589,589,
S173HE,S17 3HE,S,24.2,24.8,39.06,6.5,23.3,36.8,36.8,,6,5.3,7.56,1,5.7,6.8,6.8,,0,0,2,7,4,0,4,103,54,37,124,100,100,
S173HG,S17 3HG,S,39.8,41,72.86,5.5,,48.9,48.9,,10,10,20,1,,12,12,,0,0,2,0,9,0,9,203,112,56,,213,213,
S173JU,S17 3JU,S,34.1,33.4,42.85,,21.5,36.4,36.4,,7.5,7,9.33,,4.5,7.6,7.6,,0,0,0,2,8,0,8,450,306,,209,454,454,
S173JZ,S17 3JZ,S,34.9,35.3,47.58,,20,39,39,,9.4,9.3,10.57,,8,9.5,9.5,,0,0,0,1,4,0,4,379,345,,345,387,387,
S173LA,S17 3LA,S,79.7,72.8,160.05,,17.5,85.1,85.1,,20,16.5,30.03,,1,19.9,19.9,,0,0,0,2,9,0,9,736,568,,367,818,818,
S173LB,S17 3LB,S,75.1,63.3,80,,14,66.4,66.4,,19.5,16.7,20,,1,17.7,17.7,,0,0,0,1,16,0,16,481,297,,53,508,508,
