postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
PH139JE,PH13 9JE,PH,8.8,9.2,13.45,7.6,12,,,,1,1,1.14,1,1,,,,0,0,5,3,0,0,0,171,105,138,224,,,
PH139JF,PH13 9JF,PH,13.1,11.3,16.18,6.8,14.2,,,,1.2,1.1,1.21,1,1.1,,,,0,1,5,9,0,0,0,375,217,205,489,,,
PH139JH,PH13 9JH,PH,36.2,41,78.86,,25,45,45,,9.5,11.4,20,,8,12.3,12.3,,0,0,0,2,8,0,8,350,293,,11,435,435,
PH139JJ,PH13 9JJ,PH,22.7,31.8,76.56,3,15.9,51.7,51.7,,8.1,7.9,20,1,4.3,12.6,12.6,,0,1,0,7,7,0,7,238,130,50,356,147,147,
PH139JL,PH13 9JL,PH,21,19.7,39.06,6,19.3,35,35,,5.3,5,9.76,1,5.4,7.5,7.5,,0,0,2,8,2,0,2,212,185,218,141,488,488,
PH139JN,PH13 9JN,PH,31.3,29.5,39.02,7,26.3,37.5,37.5,,6.3,5.9,7.85,1,6.3,6.8,6.8,,0,0,1,3,4,0,4,626,854,137,643,736,736,
PH139JQ,PH13 9JQ,PH,13.7,15.6,24.93,7.5,21,,,,4.4,3.2,5.33,1,4.7,,,,0,0,2,3,0,0,0,124,50,31,187,,,
PH139JR,PH13 9JR,PH,3,3.1,4.58,3.1,,,,,0.4,0.6,1.03,0.6,,,,,1,7,0,0,0,0,0,172,138,172,,,,
PH139JS,PH13 9JS,PH,2.4,2.2,3.57,2.3,,,,,0.6,0.6,0.86,0.6,,,,,2,5,0,0,0,0,0,33,27,23,,,,
PH139JT,PH13 9JT,PH,7.2,8.3,17.42,6.4,16.5,,,,0.8,0.9,1.25,0.8,1,,,,1,0,7,2,0,0,0,145,119,73,291,,,
PH139JX,PH13 9JX,PH,2.8,3,4.91,3,,,,,0.4,0.5,0.78,0.5,,,,,1,7,0,0,0,0,0,156,42,156,,,,
PH139JY,PH13 9JY,PH,15,14.9,26.03,5.5,19.5,,,,1.2,1.9,4.33,1,2.3,,,,0,1,1,4,0,0,0,177,121,338,97,,,
PH139LJ,PH13 9LJ,PH,6.5,6.8,11.08,4.8,11,,,,1.1,1,1.17,1,1,,,,0,2,2,2,0,0,0,253,190,194,372,,,
PH139LN,PH13 9LN,PH,11.3,11.2,19.38,4.5,13.1,,,,1.2,1.1,1.27,1,1.1,,,,1,0,1,7,0,0,0,277,108,181,265,,,
PH139LP,PH13 9LP,PH,11.3,11.7,15.82,8.7,14,,,,1.2,1,1.24,0.7,1.3,,,,0,0,3,4,0,0,0,295,303,383,229,,,
PH139NJ,PH13 9NJ,PH,26.6,27.7,49.51,8,22.6,38.7,38.7,,5.9,4.8,8.01,0,4,6.8,6.8,,0,0,1,9,6,0,6,196,168,33,163,273,273,
PH139NL,PH13 9NL,PH,39,36.2,59.59,,24.3,42,42,,6,7.2,16.46,,5.7,8,8,,0,0,0,3,6,0,6,461,219,,158,612,612,
PH139NN,PH13 9NN,PH,65.9,61.8,76.78,,,61.8,61.8,,17.9,15.6,20,,,15.6,15.6,,0,0,0,0,8,0,8,360,301,,,360,360,
PH139NP,PH13 9NP,PH,26.7,28.2,42.62,,24.7,37,37,,5.3,4.4,7.3,,3.5,6.7,6.7,,0,0,0,15,6,0,6,169,80,,194,105,105,
PH139NQ,PH13 9NQ,PH,27.3,26.8,45.65,8,21.7,37.7,37.7,,1.9,3.7,10,1,2.1,6.5,6.5,,0,0,2,14,10,0,10,364,221,305,432,246,246,
PH139NR,PH13 9NR,PH,52.3,47.8,65.31,,20,55.5,55.5,,8.7,8.1,12.98,,1.3,10,10,,0,0,0,3,11,0,11,582,430,,100,661,661,
PH139NS,PH13 9NS,PH,44.6,44.9,75.73,5.5,,52.1,52.1,,10,8.3,15.06,1,,9.6,9.6,,0,1,1,0,11,0,11,565,412,99,,650,650,
PH139NU,PH13 9NU,PH,61.5,62.5,75.72,,,62.5,62.5,,12.6,12.8,19.62,,,12.8,12.8,,0,0,0,0,6,0,6,521,383,,,521,521,
PH139NW,PH13 9NW,PH,28.6,29.7,39.96,,24.5,36.7,36.7,,6,5.7,6.39,,5.5,6,6,,0,0,0,4,3,0,3,229,181,,152,332,332,
PH139NX,PH13 9NX,PH,75.3,63.6,79.67,1,22,69.4,69.4,,18.5,14.8,20,0,1,16.3,16.3,,1,0,0,1,18,0,18,528,385,3,360,567,567,
PH139NY,PH13 9NY,PH,39.1,45.8,75.97,,25.5,49.9,49.9,,6.6,7.6,18.28,,3.5,8.4,8.4,,0,0,0,2,10,0,10,231,124,,57,265,265,
PH139NZ,PH13 9NZ,PH,62,55.2,79.67,,19.5,61.7,61.7,,13.5,13.8,20,,0.5,16.2,16.2,,0,0,0,2,11,0,11,352,242,,44,376,376,
PH139PA,PH13 9PA,PH,54.9,57.8,78.54,,24,62,62,,10,12.8,20,,1,14.3,14.3,,0,0,0,1,8,0,8,475,380,,17,532,532,
PH139PB,PH13 9PB,PH,70.1,59.5,79.67,,22,68.1,68.1,,17.4,13.6,20,,2.7,16.2,16.2,,0,0,0,3,13,0,13,179,98,,92,199,199,
PH139PE,PH13 9PE,PH,55.1,54.4,78.13,,23,58.9,58.9,,10.8,12.4,20,,1.3,14,14,,0,0,0,3,21,0,21,590,311,,165,651,651,
PH139PG,PH13 9PG,PH,54.8,47.7,63.48,,22.5,57.8,57.8,,10,7.9,13.76,,1,10.6,10.6,,0,0,0,2,5,0,5,775,169,,107,1042,1042,
PH139PH,PH13 9PH,PH,34.8,43.6,76,,25.5,56,56,,6,7.8,20,,3,11,11,,0,0,0,2,3,0,3,292,224,,179,270,270,
PH139PN,PH13 9PN,PH,3.7,3.8,5.94,3.8,,,,,0.8,0.8,0.96,0.8,,,,,1,6,1,0,0,0,0,122,81,122,,,,
PH139PS,PH13 9PS,PH,5.7,6.1,11.66,5.2,12,,,,0.4,0.6,0.84,0.5,1,,,,0,3,3,1,0,0,0,77,97,61,98,,,
PH139PW,PH13 9PW,PH,6.8,8.8,17.48,4.5,17.5,,,,0.9,0.9,1.22,0.8,1,,,,1,1,2,2,0,0,0,70,52,78,53,,,
