postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
ST161EG,ST16 1EG,ST,30,86,460,6.3,26.3,110.1,149,460,7,10.2,36,0.7,5.5,13.1,15.7,36,0,1,2,15,16,2,18,434,263,38,369,400,506,1348
ST161EL,ST16 1EL,ST,74.2,99.5,205,,,99.4,99.4,,20,16.2,21,,,16.2,16.2,,0,0,0,0,5,0,5,392,281,,,313,313,
ST161EN,ST16 1EN,ST,107,121.1,205,,27,132.9,132.9,,19.5,16.6,21,,8,17.8,17.8,,0,0,0,1,8,0,8,855,618,,70,740,740,
ST161EP,ST16 1EP,ST,54.6,82.3,593,6,,55.1,86.8,593,19,18,39,1,,17.8,19.1,39,0,0,1,0,16,1,17,924,873,23,,980,923,0
ST161EQ,ST16 1EQ,ST,66.7,97.8,593,5,16,86.4,103.8,593,18.9,15.9,39,1,4,16,16.8,39,0,0,1,1,28,1,29,411,285,64,52,421,407,0
ST161ES,ST16 1ES,ST,73.6,189.7,593,6,,61,208.1,428.8,19.5,22.4,39,1,,16.3,24.5,36.8,0,0,1,0,6,4,10,585,523,520,,532,533,535
ST161EU,ST16 1EU,ST,17.9,18.5,52,4,21,52,52,,4,3.3,6.52,0.7,5,5,5,,0,3,0,4,1,0,1,114,106,69,173,14,14,
ST161EW,ST16 1EW,ST,156,199.6,593,,,120.9,199.7,435.8,20.5,20.5,39,,,14.9,20.4,37.2,0,0,0,0,15,5,20,624,625,,,541,531,501
ST161EX,ST16 1EX,ST,30.6,78.8,593,5.5,22,88,137.9,462,5.7,8.4,39,0.5,4.2,9.2,13,37.5,0,0,2,13,13,2,15,340,183,47,582,154,146,94
ST161EY,ST16 1EY,ST,30.1,55.9,205,,23.3,88.7,88.7,,5.1,7.4,21,,4.3,10.3,10.3,,0,0,0,3,3,0,3,175,65,,154,137,137,
ST161EZ,ST16 1EZ,ST,26.8,89.9,331,,22.2,152.1,174.5,331,6.3,10.8,36,,4.9,15.6,18.1,36,0,0,0,10,7,1,8,180,89,,103,206,253,579
ST161FA,ST16 1FA,ST,78.1,62.3,80,5,,66.2,66.2,,19.5,15.4,20,1,,16.4,16.4,,0,1,1,0,29,0,29,581,355,40,,538,538,
ST161FB,ST16 1FB,ST,74.4,66.6,80,4,,69.6,69.6,,19.5,17,20,1,,17.8,17.8,,0,1,0,0,21,0,21,582,454,44,,525,525,
ST161FD,ST16 1FD,ST,65.4,63.7,77.37,,,63.7,63.7,,20,18.6,20,,,18.6,18.6,,0,0,0,0,13,0,13,770,417,,,770,770,
ST161FE,ST16 1FE,ST,41.7,41.2,66.88,5,24,45,45,,10,12,20,1,6,13.3,13.3,,0,1,1,5,41,0,41,483,362,44,714,453,453,
ST161FF,ST16 1FF,ST,49.5,40.8,73.7,9,13,61,61,,19.5,12.2,20,1,1,20,20,,0,0,1,1,3,0,3,537,490,33,286,789,789,
ST161FG,ST16 1FG,ST,36.5,37.6,79.1,4,28.3,41,41,,6.8,7.1,14.76,1,6.5,7.5,7.5,,0,1,0,4,21,0,21,520,468,35,531,541,541,
ST161FH,ST16 1FH,ST,35.1,91.8,1000,,23.4,48.2,116.2,1000,9.1,15,115,,6,10.8,18.2,115,0,0,0,5,13,1,14,765,659,,652,791,805,988
ST161FJ,ST16 1FJ,ST,40.6,101.2,1000,5,11,47.9,134.5,1000,10,15.3,115,1,1,11.1,20.5,115,0,0,1,3,10,1,11,427,246,180,34,545,556,671
ST161FL,ST16 1FL,ST,39.5,32.8,48.88,,11.3,42,42,,11.1,10.3,19.53,,1,14.3,14.3,,0,0,0,3,7,0,7,1056,693,,29,1497,1497,
ST161FQ,ST16 1FQ,ST,57.6,61.4,160,6,,63.3,63.3,,19.5,17.7,30,1,,18.3,18.3,,0,0,1,0,30,0,30,782,542,26,,807,807,
ST161FR,ST16 1FR,ST,58.6,56.9,67.11,,,56.9,56.9,,18.7,17.2,19.53,,,17.1,17.1,,0,0,0,0,8,0,8,670,609,,,670,670,
ST161FS,ST16 1FS,ST,48.3,43.4,76.79,5,25,60.8,60.8,,18.8,12.3,20,0.8,5,17.8,17.8,,0,2,3,1,12,0,12,677,489,121,624,856,856,
ST161FT,ST16 1FT,ST,54.8,125.8,1000,,,53,125.8,1000,15.1,21.2,115,,,13.4,21.2,115,0,0,0,0,12,1,13,890,655,,,842,822,575
ST161FU,ST16 1FU,ST,46.8,40.9,56.23,4,21,46.1,46.1,,16.3,13.3,19.07,1,4,15.2,15.2,,0,2,0,1,18,0,18,615,536,198,288,645,645,
ST161FW,ST16 1FW,ST,58.5,55.9,74.26,4,,60.5,60.5,,17.5,15.9,19.98,1,,17.3,17.3,,0,1,0,0,11,0,11,1124,951,55,,1221,1221,
ST161FX,ST16 1FX,ST,57,60,78.37,,,59.9,59.9,,19.5,16.5,20,,,16.5,16.5,,0,0,0,0,18,0,18,917,560,,,917,917,
ST161FY,ST16 1FY,ST,49.9,49.7,107,4.5,,59.8,59.8,,10,10.9,20,1,,13.2,13.2,,0,1,1,0,9,0,9,685,577,104,,738,738,
ST161FZ,ST16 1FZ,ST,53.1,50,69.06,,,50,50,,14.5,13.9,19.53,,,13.9,13.9,,0,0,0,0,11,0,11,766,609,,,766,766,
ST161GD,ST16 1GD,ST,55,73.1,160,,,73.1,73.1,,10,15.6,30,,,15.6,15.6,,0,0,0,0,18,0,18,79,43,,,79,79,
ST161GE,ST16 1GE,ST,133.5,172.6,460,,,132.1,172.6,395.3,20.5,19.8,50,,,16.2,19.8,39.5,0,0,0,0,22,4,26,585,389,,,495,495,495
ST161GG,ST16 1GG,ST,107,159,460,,,121.1,159,374,10,15.3,36,,,11.6,15.3,36,0,0,0,0,17,3,20,455,445,,,283,319,520
ST161GH,ST16 1GH,ST,268,267.5,460,,,139.5,267.5,395.5,28.5,25.2,36,,,14.4,25.2,36,0,0,0,0,10,10,20,739,540,,,632,554,476
ST161GJ,ST16 1GJ,ST,133.5,214.9,1000,,,126.4,214.9,412.2,20.5,22.7,115,,,14,22.7,42.1,0,0,0,0,29,13,42,470,398,,,404,448,545
ST161HA,ST16 1HA,ST,27.9,62.2,205,3.5,23,127.5,127.5,,5.8,7.6,21,0.5,4.9,13.3,13.3,,0,2,0,7,6,0,6,384,95,7,335,503,503,
ST161HB,ST16 1HB,ST,26.5,111.3,460,9,19.5,156,215.9,395.5,5.7,11.1,36,1,3,15.5,20.6,36,0,0,1,8,6,2,8,418,232,228,408,180,399,1056
ST161HD,ST16 1HD,ST,20.1,34,107,,19.4,107,107,,4.3,5.1,10,,4,10,10,,0,0,0,5,1,0,1,170,144,,141,319,319,
ST161HE,ST16 1HE,ST,107,112.3,593,3,21.8,105.1,139,462,10,11.3,39,0,3.6,11.2,13.7,37.5,0,1,0,5,19,2,21,500,186,9,502,492,499,565
ST161HF,ST16 1HF,ST,107,160,460,6,28,120.4,183.8,374,14.8,17.6,36,1,5,14.7,20,36,0,0,1,1,9,3,12,343,244,0,62,279,309,400
ST161HG,ST16 1HG,ST,41.6,43.9,107,3.5,,57.5,57.5,,9.9,9.1,17,0.5,,11.8,11.8,,0,2,0,0,6,0,6,310,121,20,,407,407,
ST161HH,ST16 1HH,ST,107,99.5,205,2,,104.3,104.3,,10,11.9,21,1,,12.4,12.4,,1,0,0,0,20,0,20,226,164,27,,225,225,
ST161HJ,ST16 1HJ,ST,31.5,67.8,331,2,23.1,96.8,109.8,331,6.8,8.3,36,0.5,5.1,10.3,11.7,36,1,1,0,14,17,1,18,221,130,14,90,275,310,904
ST161HL,ST16 1HL,ST,39.1,66.8,205,3,19,92.1,92.1,,7,8.4,21,0.7,5.6,10.5,10.5,,1,2,0,5,17,0,17,270,79,25,38,366,366,
ST161HN,ST16 1HN,ST,76.8,74.4,205,8,,80.5,80.5,,19.5,14.9,21,1,,16.2,16.2,,0,0,1,0,11,0,11,791,550,37,,859,859,
ST161HP,ST16 1HP,ST,79.7,117.3,331,9,,82,144.3,331,14.8,16.3,36,1,,15,20.3,36,0,0,1,0,3,1,4,237,190,21,,141,291,739
ST161HQ,ST16 1HQ,ST,39.8,31.4,61.71,4,21,44.2,44.2,,9.8,7.9,17.56,0.5,4,11.4,11.4,,0,2,0,1,5,0,5,118,77,14,109,162,162,
ST161HR,ST16 1HR,ST,76.6,110,460,7.5,11,104.9,140.4,460,10,13.1,36,0.5,1,14.7,16.8,36,0,0,2,1,9,1,10,216,82,69,67,216,195,8
ST161HT,ST16 1HT,ST,107,108.2,593,5.5,22.3,105.6,144.7,418.3,10,12.2,39,0.7,5.3,12.9,15.9,37,0,3,3,3,21,3,24,393,334,169,374,398,386,299
ST161HU,ST16 1HU,ST,43.5,76.1,460,6.5,28,68.3,87.8,460,10,10,36,0.5,8.5,9.8,11.2,36,0,0,2,2,19,1,20,740,441,53,774,705,731,1228
ST161HW,ST16 1HW,ST,73.7,78.7,205,5.5,,92,92,,15,13.5,21,0.5,,15.7,15.7,,0,1,1,0,11,0,11,637,665,27,,748,748,
ST161HX,ST16 1HX,ST,79.8,69.5,107,6.5,,85.3,85.3,,10,10.2,20,1,,12.5,12.5,,0,1,1,0,8,0,8,266,218,223,,277,277,
ST161HY,ST16 1HY,ST,58.7,93.4,331,5.5,27,85.6,100.9,331,13.8,14.5,36,1,10,14.1,15.5,36,0,1,1,1,30,2,32,444,344,21,357,432,432,427
ST161HZ,ST16 1HZ,ST,107,122.1,460,8,,92.5,127.5,460,10,14.3,36,1,,12.8,15,36,0,0,1,0,19,2,21,743,356,53,,654,776,1930
ST161JA,ST16 1JA,ST,78.1,122.4,593,5,28,81.7,135.1,428.8,19.5,18,39,1,5,16.7,19.8,36.8,0,1,1,1,22,4,26,429,326,7,115,440,441,448
ST161JB,ST16 1JB,ST,72.5,216.3,593,6,,52,246.4,505.7,8.6,17.8,39,1,,7,20.3,38,0,0,1,0,4,3,7,120,37,251,,50,84,129
ST161JD,ST16 1JD,ST,51.8,71.4,205,6.3,20,84.9,84.9,,10,8.9,21,0.8,3.5,10.6,10.6,,0,0,4,2,27,0,27,270,126,45,36,320,320,
ST161JF,ST16 1JF,ST,107,109.4,205,,,109.4,109.4,,13.2,15.1,21,,,15.1,15.1,,0,0,0,0,25,0,25,413,394,,,363,363,
ST161JL,ST16 1JL,ST,75.8,67,107,7,19.5,95.1,95.1,,10,8.8,19.53,0.5,4.8,11.8,11.8,,0,0,2,4,11,0,11,307,207,235,334,310,310,
ST161JN,ST16 1JN,ST,78.1,171.8,593,,,88.1,171.8,527.5,19.5,20.1,39,,,15.8,20.1,38.3,0,0,0,0,17,4,21,438,176,,,404,333,32
ST161JP,ST16 1JP,ST,61.5,61.6,107,4,,69.9,69.9,,18,14,20,1,,15.9,15.9,,0,1,1,0,14,0,14,82,42,13,,92,92,
ST161JQ,ST16 1JQ,ST,77.1,90.8,205,,,90.8,90.8,,16.2,15.2,21,,,15.2,15.2,,0,0,0,0,10,0,10,496,217,,,447,447,
ST161JR,ST16 1JR,ST,54.8,67.7,331,3,,56.1,71.3,331,15.2,15,36,1,,14.6,15.8,36,0,1,0,0,17,1,18,214,164,52,,219,223,291
ST161JW,ST16 1JW,ST,62.9,113.1,593,,,86.5,113.2,593,10.4,15,39,,,13.7,15,39,0,0,0,0,18,1,19,383,213,,,361,342,0
ST161JY,ST16 1JY,ST,73.7,167.9,593,,,61.8,168,593,19.5,19.7,39,,,15,19.8,39,0,0,0,0,4,1,5,538,373,,,404,323,0
ST161JZ,ST16 1JZ,ST,93.5,144.9,593,,12,96.5,153.9,526.5,11.2,15.6,39,,6,13,16.3,37.5,0,0,0,1,13,2,15,655,267,,0,698,699,704
ST161LA,ST16 1LA,ST,46.3,90.1,593,3.6,20.8,74,125.7,418.3,10,12.4,39,0.8,3.3,13.6,17.1,37,2,0,3,4,17,3,20,462,191,67,625,464,459,433
ST161LB,ST16 1LB,ST,107,110.3,331,,19.5,106.8,125.5,331,10,12.6,36,,6,11.6,13.7,36,0,0,0,2,11,1,12,599,425,,512,620,614,552
ST161LD,ST16 1LD,ST,78.1,121.7,331,,23.8,102,170.7,331,10,15.7,36,,6.2,13.9,20.5,36,0,0,0,5,7,3,10,509,380,,253,473,586,848
ST161LE,ST16 1LE,ST,107,153.5,593,4,,114.8,160,461.3,10,15.7,39,1,,13.2,16.3,37,0,1,0,0,20,3,23,325,256,51,,356,323,105
ST161LF,ST16 1LF,ST,78.9,88.1,205,2,,100.3,100.3,,19.5,15.9,21,1,,18.1,18.1,,0,1,0,0,7,0,7,657,455,27,,747,747,
