postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DT40QG,DT4 0QG,DT,45,52.4,79.98,8,,57.3,57.3,,12.3,13.5,20,1,,14.9,14.9,,0,0,1,0,9,0,9,512,151,11,,567,567,
DT40QH,DT4 0QH,DT,50.2,45.2,76.49,5.4,11,55.8,55.8,,15,12.2,20,0.8,1,15.3,15.3,,0,3,2,1,22,0,22,774,648,561,204,848,848,
DT40QL,DT4 0QL,DT,27.4,27.1,50.67,8,24.4,39.3,39.3,,5.1,5.1,10.45,1,4.3,8.3,8.3,,0,0,1,11,4,0,4,381,98,48,221,904,904,
DT40QN,DT4 0QN,DT,18.6,20.8,39.88,10,19,40,40,,5.4,5,10,4,4,10,10,,0,0,1,4,1,0,1,157,125,37,198,115,115,
DT40QR,DT4 0QR,DT,39.9,38.2,68.61,8,14.3,45.5,45.5,,9.4,8.7,17.47,1,1,10.9,10.9,,0,0,1,3,14,0,14,428,367,401,353,446,446,
DT40QS,DT4 0QS,DT,61.8,55.8,76.33,,12,64.6,64.6,,19.5,15.1,20,,1,18,18,,0,0,0,1,5,0,5,931,971,,1302,857,857,
DT40QT,DT4 0QT,DT,60.3,53.6,75.23,,13,60.5,60.5,,20,15.8,20,,1,18.3,18.3,,0,0,0,1,6,0,6,681,542,,86,780,780,
DT40QU,DT4 0QU,DT,52.9,52.2,79.67,2,12,60.5,60.5,,18.2,13.8,20,0,1,16.2,16.2,,0,1,0,1,11,0,11,372,293,94,548,381,381,
DT40QW,DT4 0QW,DT,32,32.3,60.38,8,23,40.5,40.5,,6.1,6,12.65,1,3,8.3,8.3,,0,0,1,1,4,0,4,587,352,166,921,608,608,
DT40QX,DT4 0QX,DT,35.3,29.5,39.78,2,,36.5,36.5,,4.3,4.8,8.64,1,,5.8,5.8,,1,0,0,0,4,0,4,1889,1732,276,,2292,2292,
DT40QY,DT4 0QY,DT,66.7,58,79.91,6,12,63.1,63.1,,17,13.9,20,1,1,15.3,15.3,,0,1,1,1,29,0,29,566,396,474,692,568,568,
DT40RD,DT4 0RD,DT,39.9,38.6,59.87,8,11,45.9,45.9,,10,10.7,20,1,1,13.1,13.1,,0,0,1,1,8,0,8,387,193,223,1035,327,327,
DT40RE,DT4 0RE,DT,40,42.6,63.37,6,11,47.2,47.2,,10,11,19.48,1,1,12.3,12.3,,0,0,1,1,15,0,15,429,270,31,79,479,479,
DT40RF,DT4 0RF,DT,59.1,48.8,69.01,8.5,,56.8,56.8,,17,14.1,20,1,,16.8,16.8,,0,0,2,0,10,0,10,273,224,67,,314,314,
DT40RG,DT4 0RG,DT,39.1,34.3,79.74,7.4,10,57.9,57.9,,9.8,8.6,20,1,1,15.5,15.5,,0,1,6,2,10,0,10,164,149,143,232,165,165,
DT40RJ,DT4 0RJ,DT,25.3,25.3,39.06,9,23,35.8,35.8,,5.8,5.2,7.54,1,5.2,6,6,,0,0,1,16,5,0,5,538,447,540,404,968,968,
DT40RL,DT4 0RL,DT,48.6,47.8,71.84,,26,50.9,50.9,,13.9,14.3,20,,6.7,15.4,15.4,,0,0,0,3,21,0,21,490,304,,65,528,528,
DT40RN,DT4 0RN,DT,39.9,48.9,160,4,21.7,58.4,58.4,,10,12.3,30,0.5,5,14.8,14.8,,1,0,1,3,18,0,18,289,98,1,229,315,315,
