postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
ME90BN,ME9 0BN,ME,54.8,50.8,79.67,,24.4,64,64,,10,9.7,20,,1,14.1,14.1,,0,0,0,5,10,0,10,423,260,,491,389,389,
ME90BP,ME9 0BP,ME,78.1,62.9,79.67,,17,69.6,69.6,,19.4,14.9,20,,1,16.9,16.9,,0,0,0,1,7,0,7,638,513,,0,638,638,
ME90BQ,ME9 0BQ,ME,76.1,60.7,79.67,,17.5,66.5,66.5,,19.5,15.6,20,,5,17.1,17.1,,0,0,0,2,15,0,15,915,546,,86,964,964,
ME90BY,ME9 0BY,ME,63.6,62.2,79.67,,,62.2,62.2,,13.5,14.1,20,,,14.1,14.1,,0,0,0,0,10,0,10,279,130,,,279,279,
ME90BZ,ME9 0BZ,ME,71.4,60.6,79.67,8,,68,68,,20,15.1,20,0,,17.1,17.1,,0,0,1,0,7,0,7,116,124,0,,133,133,
ME90DB,ME9 0DB,ME,75.9,70.8,76.33,,,70.8,70.8,,20,18,20,,,18,18,,0,0,0,0,5,0,5,711,468,,,711,711,
ME90DH,ME9 0DH,ME,20.3,19,25.51,,19,,,,1.2,1.2,1.46,,1.2,,,,0,0,0,6,0,0,0,334,322,,334,,,
ME90EH,ME9 0EH,ME,18.1,17.2,22.37,,17.2,,,,1.2,1.2,1.28,,1.2,,,,0,0,0,10,0,0,0,172,144,,172,,,
ME90EN,ME9 0EN,ME,64.6,63.1,79.91,,,63.1,63.1,,19,15.5,20,,,15.6,15.6,,0,0,0,0,7,0,7,347,148,,,347,347,
ME90EZ,ME9 0EZ,ME,7.3,6.1,8.59,6.1,,,,,1.1,1,1.2,1,,,,,1,2,4,0,0,0,0,196,100,196,,,,
ME90HR,ME9 0HR,ME,8,8.2,10.62,7.8,11,,,,1.1,1,1.18,1,1,,,,0,0,5,1,0,0,0,258,242,268,204,,,
ME90HS,ME9 0HS,ME,8.8,7.8,9.07,7.8,,,,,1.2,1.2,1.25,1.2,,,,,0,0,5,0,0,0,0,195,178,195,,,,
ME90JJ,ME9 0JJ,ME,3,3.4,6.24,3.3,,,,,0.6,0.6,0.84,0.7,,,,,1,4,1,0,0,0,0,177,93,177,,,,
ME90JN,ME9 0JN,ME,3.5,3.4,6.63,3.4,,,,,0.8,0.6,0.82,0.7,,,,,1,5,1,0,0,0,0,205,56,205,,,,
ME90JU,ME9 0JU,ME,40,38.6,52.46,,21,45.6,45.6,,8,7.6,9.99,,5.5,8.4,8.4,,0,0,0,2,5,0,5,310,349,,474,244,244,
ME90JW,ME9 0JW,ME,8.1,7.8,9.97,7.8,,,,,0.9,0.9,1.02,0.8,,,,,0,1,5,0,0,0,0,117,111,117,,,,
ME90LH,ME9 0LH,ME,54.8,48.5,73.69,,15,53.3,53.3,,10,10,20,,1,11.3,11.3,,0,0,0,1,7,0,7,162,90,,3,185,185,
ME90LL,ME9 0LL,ME,70,58.7,79.91,7,18.5,68.8,68.8,,20,14.4,20,0,1,17.5,17.5,,0,0,1,2,13,0,13,321,240,24,155,370,370,
ME90LN,ME9 0LN,ME,53.6,51.2,59.75,,,51.2,51.2,,10,13.2,19.98,,,13.2,13.2,,0,0,0,0,10,0,10,259,71,,,259,259,
ME90LQ,ME9 0LQ,ME,62,60.2,79.67,3,22,64.4,64.4,,19.4,15.4,20,5,1,16.4,16.4,,0,1,0,1,23,0,23,420,224,159,0,449,449,
ME90LW,ME9 0LW,ME,46.6,48,75.65,,23.2,55.8,55.8,,10,11.2,20,,5.8,12.9,12.9,,0,0,0,5,16,0,16,324,162,,132,384,384,
ME90NA,ME9 0NA,ME,66.5,47.4,78.13,5,18,71.3,71.3,,10,9.7,19.53,0,1,15.7,15.7,,0,0,1,1,3,0,3,616,486,51,63,989,989,
ME90NB,ME9 0NB,ME,75.1,69.5,79.66,,,69.5,69.5,,19.5,18.2,20,,,18.1,18.1,,0,0,0,0,15,0,15,896,765,,,896,896,
ME90NE,ME9 0NE,ME,8.8,9.5,17.98,7.8,18,,,,0.5,0.6,0.99,0.6,1,,,,0,1,4,1,0,0,0,67,47,60,34,,,
ME90NN,ME9 0NN,ME,6.3,5.4,9.71,5.3,,,,,0.7,0.6,0.91,0.6,,,,,2,2,5,0,0,0,0,119,60,105,,,,
ME90NT,ME9 0NT,ME,7.2,7.2,8.16,7.2,,,,,1.1,1,1.17,1,,,,,0,0,5,0,0,0,0,645,268,645,,,,
ME90PB,ME9 0PB,ME,20.2,19.9,31.88,4.5,19,31.7,31.7,,2.5,2.9,5.22,1,2.7,5,5,,0,1,1,6,3,0,3,280,215,351,210,375,375,
ME90PE,ME9 0PE,ME,20.6,21.7,48.79,2,20.9,49,49,,1.6,2.9,15.33,1,1.7,15,15,,0,1,0,9,1,0,1,236,97,39,279,44,44,
ME90PH,ME9 0PH,ME,76.6,70.2,79.66,,,70.2,70.2,,20,18.3,20,,,18.3,18.3,,0,0,0,0,6,0,6,1088,868,,,1088,1088,
ME90PJ,ME9 0PJ,ME,36.5,35.4,79.91,5,24.4,43.9,43.9,,6,6.8,20,1,4,8.8,8.8,,0,0,1,5,10,0,10,910,802,151,749,1066,1066,
ME90PL,ME9 0PL,ME,33.8,28.8,53.22,5.5,17.7,42.2,42.2,,5.4,5.8,12.61,1,2.7,9,9,,0,0,2,3,6,0,6,296,219,208,333,307,307,
ME90PR,ME9 0PR,ME,19,23.4,43.05,,20,38.5,38.5,,2.7,3.3,6.62,,2.7,6,6,,0,0,0,9,2,0,2,327,195,,297,463,463,
ME90PT,ME9 0PT,ME,29.9,29.8,34.86,,26.8,33.7,33.7,,7,7,9.25,,6.8,7.3,7.3,,0,0,0,4,3,0,3,477,179,,333,669,669,
